transaction_id,sender_account,receiver_account,transaction_type,amount,timestamp,channel,description,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
3091,ACC000062,ACC522060,transfer,4153.59,2026-08-15T11:13:49.699200+00:00,online,Transfer via online,14067.177749999999,96394.31,40,0.2952681819919422,0.04308957655280691,25,398153.68,0.010432127614643672,1.0,0,0,0,0
3092,ACC000062,ACC623996,withdraw,3114.95,2026-09-02T10:04:15.699268+00:00,wire,Debit via wire,13825.382926829267,96394.31,41,0.22530659848525345,0.032314666705949756,2,8712.51,0.35752613196426747,0.0,2,8712.51,0,0
3093,ACC000062,ACC230394,deposit,5745.1,2026-08-17T12:11:44.699323+00:00,atm,Credit received via atm,13570.372619047619,96394.31,42,0.42335609797007895,0.05959999091232668,26,401268.63,0.014317341477702855,1.0,2,5939.15,1,0
3094,ACC000062,ACC624783,transfer,43174.13,2026-08-28T10:14:44.699396+00:00,ach,Transfer via ach,13388.389534883721,96394.31,43,3.22474408796584,0.44789085579843874,10,132634.71,0.325511549729328,1.0,1,4338.84,0,0
3095,ACC000062,ACC833723,deposit,7590.53,2026-08-29T10:35:49.699454+00:00,branch,Credit received via branch,14065.338181818182,96394.31,44,0.5396621042366431,0.07874458565033558,7,24421.23,0.3108168589378995,1.0,0,0,0,0
3096,ACC000062,ACC264258,withdraw,3246.27,2026-08-30T13:46:57.699514+00:00,wire,Debit via wire,13921.453555555556,96394.31,45,0.2331847020891385,0.033676987780710294,6,20082.39,0.16164759274170057,1.0,1,2683.91,0,0
3097,ACC000062,ACC624783,transfer,4325.64,2026-08-25T14:17:43.699572+00:00,wire,Transfer via wire,13689.384347826086,96394.31,46,0.31598499173463007,0.04487443294111448,15,192405.59999999998,0.022481882024223833,0.0,0,0,1,0
3098,ACC000062,ACC875982,withdraw,4194.97,2026-08-10T08:33:34.699635+00:00,wire,Funds transfer out via wire,13490.15574468085,96394.31,47,0.31096527567178545,0.04351885500295609,40,607267.0,0.006907949880365639,0.0,1,1157.81,4,0
3099,ACC000062,ACC772923,transfer,5457.72,2026-08-16T09:41:00.699717+00:00,online,Wire transfer via online,13296.506041666667,96394.31,48,0.41046271726552724,0.05661869460967147,32,469503.89,0.011624440427958968,1.0,0,0,0,0
3100,ACC000062,ACC970397,withdraw,4491.34,2026-08-08T12:16:31.699795+00:00,atm,Debit via atm,13136.53081632653,96394.31,49,0.34189696372637507,0.04659341407184719,46,636278.3,0.007058766580598458,1.0,3,15823.130000000001,1,0
3101,ACC000063,ACC715643,deposit,5117.09,2026-08-26T11:14:19.699906+00:00,atm,Credit received via atm,1276.4659916739865,2552.931983347973,0,4.008794619972078,2.004397309986039,0,0,1.0,1.0,0,0,0,0
3102,ACC000063,ACC121753,transfer,1083.92,2026-08-29T14:58:57.699928+00:00,ach,Payment via ach,5117.09,5117.09,1,0.21182351688166517,0.21182351688166517,0,0,1083.92,1.0,0,0,0,0
3103,ACC000063,ACC703139,transfer,49412.44,2026-08-05T15:15:18.699956+00:00,wire,Transfer via wire,3100.505,5117.09,2,15.936900601676179,9.656355467658376,2,6201.01,7.968450300838089,1.0,0,0,1,0
3104,ACC000063,ACC772761,transfer,38819.7,2026-09-02T12:30:08.700005+00:00,ach,Transfer via ach,18537.81666666667,49412.44,3,2.094081557608815,0.7856260488249517,0,0,38819.7,1.0,0,0,0,0
3105,ACC000063,ACC877501,deposit,2837.99,2026-08-22T17:31:28.700033+00:00,ach,Credit received via ach,23608.2875,49412.44,4,0.12021159942244858,0.057434726963493395,3,45020.71,0.0630374332168462,1.0,0,0,1,0
3106,ACC000063,ACC743823,withdraw,26811.02,2026-08-31T15:48:19.700067+00:00,atm,Debit via atm,19454.228,49412.44,5,1.3781590305202551,0.5425965607041465,1,38819.7,0.6906550024858513,1.0,0,0,0,0
3107,ACC000063,ACC218731,withdraw,4909.94,2026-08-17T17:43:43.700102+00:00,wire,Debit via wire,20680.36,49412.44,6,0.23742043175263872,0.09936647532483721,5,74669.72,0.06575543607234632,1.0,0,0,1,0
3108,ACC000063,ACC289887,deposit,1816.02,2026-08-03T17:59:24.700214+00:00,atm,Funds transfer in via atm,18427.442857142858,49412.44,7,0.09854975614785712,0.03675228343307879,7,128992.1,0.014078536592551016,1.0,0,0,1,0
3109,ACC000063,ACC577209,transfer,1190.77,2026-08-26T15:40:10.700341+00:00,ach,Payment via ach,16351.015,49412.44,8,0.07282544845075367,0.024098587319306634,4,71831.73,0.01657721455406963,0.0,1,5117.09,0,0
3110,ACC000063,ACC801301,deposit,42467.29,2026-08-31T16:48:36.700481+00:00,wire,Cash deposit via wire,14666.543333333335,49412.44,9,2.895521394157178,0.8594453137711879,2,65630.72,0.6470642101747475,0.0,1,26811.02,0,0
3111,ACC000063,ACC875357,transfer,19565.93,2026-09-01T08:58:03.700571+00:00,wire,Payment via wire,17446.618,49412.44,10,1.1214740874133888,0.3959717431480817,3,108098.01,0.1810017594218432,1.0,0,0,1,0
3112,ACC000063,ACC293886,transfer,1377.08,2026-09-01T13:46:36.700639+00:00,wire,Transfer via wire,17639.282727272726,49412.44,11,0.07806893405426556,0.027869095312840247,4,127663.94,0.010786757795505919,1.0,1,19565.93,1,0
3113,ACC000063,ACC311999,transfer,1688.81,2026-08-27T17:14:15.700718+00:00,wire,Transfer via wire,16284.099166666667,49412.44,12,0.10370914489743291,0.03417783052203048,6,130124.94,0.012978372939115284,1.0,0,0,1,0
3114,ACC000063,ACC865708,deposit,1186.83,2026-08-23T17:42:34.700793+00:00,online,Credit received via online,15161.384615384615,49412.44,13,0.07827978974926178,0.024018850313807613,9,138121.61,0.008592645278316696,1.0,0,0,1,0
3115,ACC000063,ACC715643,withdraw,2541.55,2026-08-18T16:31:48.700869+00:00,ach,Cash withdrawal via ach,14163.202142857142,49412.44,14,0.17944741410626322,0.0514354280015316,12,147056.37,0.017282828346708138,1.0,0,0,1,0
3116,ACC000063,ACC640510,transfer,835.9,2026-08-26T08:37:59.700949+00:00,ach,Payment via ach,13388.425333333334,49412.44,15,0.06243452677880266,0.016916792613358093,9,138121.61,0.006051913237906798,1.0,2,6307.860000000001,1,0
3117,ACC000063,ACC406536,deposit,41468.61,2026-08-18T17:31:32.701051+00:00,online,Funds transfer in via online,12603.8925,49412.44,16,3.290143104600424,0.8392342090372383,14,150433.82,0.2756601540797142,0.0,1,2541.55,1,0
3118,ACC000063,ACC185658,withdraw,3656.14,2026-08-14T14:10:39.701141+00:00,ach,Debit via ach,14301.81705882353,49412.44,17,0.2556416422446362,0.07399229829573281,15,191902.43,0.01905207766259135,0.0,0,0,1,0
3119,ACC000063,ACC349143,deposit,3188.92,2026-08-03T10:25:22.701268+00:00,wire,Funds transfer in via wire,13710.390555555556,49412.44,18,0.23259147776120975,0.06453678466394293,18,246787.03,0.012921748764511652,0.0,1,1816.02,1,0
3120,ACC000063,ACC908081,transfer,1507.92,2026-08-18T09:04:29.701355+00:00,ach,Payment via ach,13156.628947368421,49412.44,19,0.11461294576538264,0.030517011505604662,15,191902.43,0.007857743124982837,0.0,2,44010.16,0,0
3121,ACC000063,ACC961322,withdraw,44567.18,2026-08-23T16:05:45.701414+00:00,online,Cash withdrawal via online,12574.1935,49412.44,20,3.5443370582773364,0.9019425067857405,12,142982.33,0.31169711669966493,1.0,1,1186.83,0,0
3122,ACC000063,ACC757096,deposit,6086.14,2026-08-09T11:44:35.701463+00:00,atm,Funds transfer in via atm,14097.669047619047,49412.44,21,0.43171250363746394,0.12317019762634672,18,241633.67,0.025187466630788663,0.0,0,0,1,0
3123,ACC000063,ACC993444,deposit,4744.3,2026-09-01T15:47:44.701520+00:00,branch,Funds transfer in via branch,13733.508636363636,49412.44,22,0.34545432821427907,0.09601428304289365,5,129041.02,0.036765828416421384,1.0,2,20943.010000000002,0,0
3124,ACC000063,ACC129458,transfer,4027.41,2026-08-29T16:06:20.701569+00:00,ach,Transfer via ach,13342.67347826087,49412.44,23,0.30184430478358276,0.08150599322761636,7,134869.24,0.029861590381913623,1.0,1,1083.92,1,0
3125,ACC000063,ACC860265,withdraw,2016.25,2026-08-04T13:14:28.701615+00:00,online,Cash withdrawal via online,12954.5375,49412.44,24,0.15564044644588818,0.04080450186228407,23,307719.98,0.006552223225804188,1.0,0,0,1,0
3126,ACC000063,ACC654887,deposit,5112.47,2026-08-30T15:15:00.701677+00:00,ach,Cash deposit via ach,12517.006000000001,49412.44,25,0.4084419229326885,0.10346524073694803,7,137812.73,0.0370972260690286,0.0,0,0,0,0
3127,ACC000063,ACC308615,withdraw,1238.85,2026-08-12T16:13:55.701730+00:00,wire,Funds transfer out via wire,12232.216153846153,49412.44,26,0.10127764130545311,0.025071621640218533,21,255517.85,0.004848389261259046,1.0,0,0,1,0
3128,ACC000063,ACC961322,deposit,3794.61,2026-08-04T14:30:30.701835+00:00,wire,Funds transfer in via wire,11825.054444444446,49412.44,27,0.3208957741232857,0.07679462904483163,26,316087.55,0.012004933443281775,1.0,1,2016.25,1,0
3129,ACC000063,ACC444152,deposit,3449.28,2026-08-23T15:30:57.701924+00:00,wire,Credit received via wire,11538.252857142857,49412.44,28,0.29894300659780504,0.06980590312884771,16,201433.69,0.017123649971362787,0.0,2,45754.01,1,0
3130,ACC000063,ACC628325,transfer,3736.44,2026-08-04T13:51:20.701985+00:00,online,Payment via online,11259.322758620689,49412.44,29,0.3318529968544688,0.07561739513369507,28,323331.44,0.011556067668519956,1.0,2,5810.860000000001,1,0
3131,ACC000063,ACC162146,transfer,1532.08,2026-08-17T08:09:18.702071+00:00,wire,Wire transfer via wire,11008.56,49412.44,30,0.1391716991141439,0.031005957204299158,21,255310.99,0.006000838428459347,1.0,1,4909.94,0,0
3132,ACC000063,ACC766068,deposit,1767.71,2026-08-21T14:00:33.702159+00:00,online,Funds transfer in via online,10702.867096774195,49412.44,31,0.16516228633099456,0.03577459441387634,17,204882.97,0.00862790108909491,1.0,0,0,0,0
3133,ACC000063,ACC969541,withdraw,24820.28,2026-08-24T08:45:17.702220+00:00,online,Debit via online,10423.6434375,49412.44,32,2.3811520557875947,0.5023083255957406,16,202044.98,0.12284531889879173,1.0,0,0,0,0
3134,ACC000063,ACC804938,transfer,33178.7,2026-08-16T17:08:08.702298+00:00,wire,Transfer via wire,10859.905151515151,49412.44,33,3.055155596397725,0.6714645137945019,24,283431.06,0.11706091774133716,1.0,0,0,1,0
3135,ACC000063,ACC703139,withdraw,4100.47,2026-08-14T11:21:27.702359+00:00,ach,Cash withdrawal via ach,11516.340294117646,49412.44,34,0.35605668947577485,0.08298456825851952,26,320265.9,0.012803329982992257,1.0,1,3656.14,1,0
3136,ACC000063,ACC703139,deposit,1883.55,2026-08-21T12:31:08.702455+00:00,ach,Credit received via ach,11304.458285714285,49412.44,35,0.16662010265279914,0.03811894332682215,19,231470.96,0.008137305863335945,0.0,1,1767.71,0,0
3137,ACC000063,ACC359821,deposit,3933.12,2026-08-08T12:55:41.702518+00:00,atm,Cash deposit via atm,11042.76638888889,49412.44,36,0.3561716205422458,0.07959776930667661,30,333574.91,0.011790814842759009,0.0,0,0,2,0
3138,ACC000063,ACC273766,withdraw,1180.31,2026-08-22T11:37:58.702589+00:00,atm,Cash withdrawal via atm,10850.613783783785,49412.44,37,0.10877817822287346,0.023886899736179794,20,233354.51,0.005058012377819481,1.0,1,2837.99,0,0
3139,ACC000063,ACC621998,withdraw,7291.84,2026-08-21T09:47:28.702654+00:00,wire,Debit via wire,10596.13210526316,49412.44,38,0.6881605408050832,0.14757093557816614,21,234534.82,0.031090649993890034,0.0,2,3651.26,1,0
3140,ACC000063,ACC804938,transfer,3006.59,2026-08-03T16:58:35.702718+00:00,online,Wire transfer via online,10511.406666666666,49412.44,39,0.2860311750219286,0.06084682318865452,39,409944.86,0.007334132692869964,0.0,2,5004.9400000000005,1,0
3141,ACC000063,ACC260919,deposit,22146.0,2026-08-30T13:03:06.702797+00:00,atm,Cash deposit via atm,10323.786250000001,49412.44,40,2.1451432123558347,0.4481867319241875,9,144009.12,0.15378192714461417,0.0,1,5112.47,0,0
3142,ACC000063,ACC269659,withdraw,1059.04,2026-08-26T14:06:08.702855+00:00,wire,Debit via wire,10612.132926829268,49412.44,41,0.09979520679792538,0.021432659467939652,14,174987.69,0.0060520828636574375,1.0,3,7143.76,1,0
3143,ACC000063,ACC691469,transfer,3127.85,2026-08-13T17:19:31.702919+00:00,ach,Wire transfer via ach,10384.678333333333,49412.44,42,0.3011985445866001,0.06330086107870811,32,357927.11,0.008738790420205946,1.0,0,0,1,0
3144,ACC000063,ACC391236,deposit,3360.37,2026-08-13T11:05:48.702994+00:00,atm,Cash deposit via atm,10215.91488372093,49412.44,43,0.3289348079196267,0.06800655867226957,34,362293.81,0.009275261975908448,1.0,1,3127.85,1,0
3145,ACC000063,ACC487951,deposit,1663.07,2026-08-19T09:57:26.703091+00:00,branch,Funds transfer in via branch,10060.107045454546,49412.44,44,0.16531335029396374,0.033656909069861754,26,309041.86,0.005381374549065942,1.0,0,0,0,0
3146,ACC000063,ACC121753,deposit,2826.46,2026-08-12T16:47:40.703197+00:00,wire,Credit received via wire,9873.506222222222,49412.44,45,0.2862671007021304,0.05720138491440617,36,367317.25,0.007694874117673483,0.0,1,1238.85,1,0
3147,ACC000063,ACC732228,withdraw,2714.33,2026-08-07T15:35:02.703278+00:00,wire,Debit via wire,9720.30956521739,49412.44,46,0.2792431642005318,0.05493211830866882,39,380162.97,0.007139911601595495,0.0,0,0,2,0
3148,ACC000063,ACC102548,transfer,19060.63,2026-08-21T13:47:10.703361+00:00,wire,Payment via wire,9571.246170212766,49412.44,47,1.9914470551723662,0.38574557338192567,24,265031.7,0.0719183026030471,1.0,3,10943.1,0,0
3149,ACC000063,ACC229996,deposit,2466.01,2026-08-24T14:16:54.703431+00:00,branch,Cash deposit via branch,9768.941666666668,49412.44,48,0.25243369078704364,0.04990666318036511,19,250070.3,0.009861267011716307,1.0,1,24820.28,0,0
3150,ACC000063,ACC368258,deposit,1136.58,2026-08-23T14:05:35.703502+00:00,online,Credit received via online,9619.90224489796,49412.44,49,0.11814880973481824,0.023001899926415287,21,255374.3,0.004450643623888543,1.0,3,49203.29,1,0
3151,ACC000064,ACC449499,withdraw,114.59,2026-08-15T13:17:59.703595+00:00,branch,Debit via branch,1561.2838947426028,3122.5677894852056,0,0.07339472365395251,0.036697361826976256,0,0,1.0,1.0,0,0,0,0
3152,ACC000064,ACC263949,transfer,12251.12,2026-08-17T12:41:56.703622+00:00,ach,Transfer via ach,114.59,114.59,1,106.91264508246793,106.91264508246793,0,0,12251.12,1.0,0,0,0,0
3153,ACC000064,ACC464863,withdraw,1457.56,2026-08-24T08:44:42.703650+00:00,branch,Funds transfer out via branch,6182.8550000000005,12251.12,2,0.23574222588108565,0.11897361220851643,0,0,1457.56,1.0,0,0,0,0
3154,ACC000064,ACC555519,deposit,6342.67,2026-08-26T10:56:26.703678+00:00,wire,Funds transfer in via wire,4607.756666666667,12251.12,3,1.3765201721445068,0.5177216450414329,0,0,6342.67,1.0,0,0,0,0
3155,ACC000064,ACC580042,deposit,12080.88,2026-08-06T09:37:40.703706+00:00,wire,Credit received via wire,5041.485000000001,12251.12,4,2.3962939491042814,0.9861041276226172,4,20165.940000000002,0.5990734872760703,1.0,0,0,1,0
3156,ACC000064,ACC463413,transfer,27449.42,2026-08-24T12:38:39.703741+00:00,online,Payment via online,6449.364,12251.12,5,4.256143706573237,2.240564128014418,2,7800.23,3.5190526433194917,0.0,1,1457.56,0,0
3157,ACC000064,ACC449499,withdraw,10090.08,2026-08-09T14:26:32.703776+00:00,online,Debit via online,9949.373333333333,27449.42,6,1.0141422642364075,0.3675880947575577,5,47615.36,0.21190809016250217,1.0,0,0,1,0
3158,ACC000064,ACC847807,transfer,4271.06,2026-08-17T11:48:11.703809+00:00,wire,Transfer via wire,9969.474285714285,27449.42,7,0.4284137636144162,0.15559745888984178,4,47500.77,0.08991559505245916,0.0,1,12251.12,0,0
3159,ACC000064,ACC464863,transfer,13710.77,2026-09-02T13:15:19.703843+00:00,ach,Transfer via ach,9257.1725,27449.42,8,1.4810969548207078,0.49949215684702997,0,0,13710.77,1.0,0,0,0,0
3160,ACC000064,ACC592841,deposit,4874.48,2026-08-03T09:32:01.703872+00:00,ach,Cash deposit via ach,9752.016666666666,27449.42,9,0.4998432802787799,0.17758043703655668,9,87768.15,0.05553814225319777,0.0,0,0,2,0
3161,ACC000064,ACC195674,withdraw,16744.98,2026-08-26T16:33:53.703908+00:00,wire,Funds transfer out via wire,9264.263,27449.42,10,1.8074810699998476,0.6100303758695084,2,20053.440000000002,0.8350178323519555,1.0,1,6342.67,0,0
3162,ACC000064,ACC948423,deposit,12412.19,2026-08-05T11:36:30.703956+00:00,atm,Credit received via atm,9944.328181818182,27449.42,11,1.2481677769538981,0.45218405343355167,10,104513.13,0.11876201583475683,0.0,0,0,1,0
3163,ACC000064,ACC449499,transfer,10743.07,2026-08-09T14:00:32.703997+00:00,online,Transfer via online,10149.983333333334,27449.42,12,1.0584322798559602,0.3913769398406232,9,92432.25,0.1162264253006932,0.0,1,10090.08,0,0
3164,ACC000064,ACC453255,withdraw,95671.66,2026-08-28T10:19:55.704037+00:00,online,Debit via online,10195.605384615385,27449.42,13,9.383617391112777,3.4853800189585065,1,13710.77,6.977847341907128,0.0,0,0,0,0
3165,ACC000064,ACC163276,transfer,9084.84,2026-08-03T09:50:49.704070+00:00,wire,Transfer via wire,16301.037857142857,95671.66,14,0.5573166616516486,0.0949585279486109,14,228214.53,0.03980833297511775,0.0,1,4874.48,1,0
3166,ACC000064,ACC195674,withdraw,2347.5,2026-08-06T17:56:37.704115+00:00,branch,Funds transfer out via branch,15819.958,95671.66,15,0.14838851026026745,0.024537046811981728,12,210927.86000000002,0.011129397510599121,1.0,1,12080.88,0,0
3167,ACC000064,ACC592841,withdraw,12092.85,2026-08-17T14:26:59.704159+00:00,branch,Funds transfer out via branch,14977.929375,95671.66,16,0.8073779557396265,0.1263995001236521,8,177899.24,0.0679758384577697,0.0,2,16522.18,1,0
3168,ACC000064,ACC749195,deposit,7299.63,2026-09-01T16:43:29.704203+00:00,ach,Cash deposit via ach,14808.218823529412,95671.66,17,0.4929444983890504,0.07629877018962564,1,13710.77,0.5324011707584622,0.0,0,0,0,0
3169,ACC000064,ACC783641,withdraw,6580.52,2026-08-12T14:11:25.704242+00:00,ach,Funds transfer out via ach,14391.075,95671.66,18,0.45726396394987867,0.06878233324267605,11,197406.31,0.03333490200997121,1.0,0,0,1,0
3170,ACC000064,ACC584280,withdraw,10984.97,2026-08-05T15:39:33.704288+00:00,online,Cash withdrawal via online,13979.993157894736,95671.66,19,0.7857636177594696,0.11481947736665173,17,251660.55000000002,0.04364994831331331,1.0,1,12412.19,1,0
3171,ACC000064,ACC217580,withdraw,10751.35,2026-08-14T11:11:08.704336+00:00,wire,Debit via wire,13830.242000000002,95671.66,20,0.7773797450543526,0.11237758391565486,11,197406.31,0.0544630513583887,0.0,0,0,0,0
3172,ACC000064,ACC381296,withdraw,10902.06,2026-08-18T13:18:15.704384+00:00,wire,Cash withdrawal via wire,13683.628095238095,95671.66,21,0.7967229103364712,0.11395286754719212,8,180769.54,0.060309164917939154,0.0,0,0,0,0
3173,ACC000064,ACC464863,deposit,98410.04,2026-08-07T17:11:47.704429+00:00,atm,Funds transfer in via atm,13557.193181818182,95671.66,22,7.258880114799841,1.0286226872200188,17,248820.89,0.3955055381403064,1.0,0,0,1,0
3174,ACC000064,ACC114272,withdraw,17174.77,2026-08-22T08:17:53.704476+00:00,atm,Funds transfer out via atm,17246.447391304348,98410.04,23,0.995843932974829,0.17452253855399308,7,168676.69,0.10182064872152756,1.0,0,0,2,0
3175,ACC000064,ACC181582,transfer,10203.01,2026-08-15T08:46:12.704523+00:00,online,Payment via online,17243.460833333334,98410.04,24,0.5917031446655164,0.10367854743276195,14,236234.49,0.043190179384898456,0.0,1,114.59,1,0
3176,ACC000064,ACC151129,deposit,13528.33,2026-08-26T09:51:48.704576+00:00,wire,Cash deposit via wire,16961.8428,98410.04,25,0.7975743060182117,0.13746900214652896,5,139769.71,0.09679014144051669,0.0,2,23087.65,0,0
3177,ACC000064,ACC436653,deposit,1637.55,2026-08-27T11:20:11.704622+00:00,branch,Cash deposit via branch,16829.784615384615,98410.04,26,0.097300710462038,0.01664007046435506,4,133427.04,0.01227299953592615,0.0,0,0,0,0
3178,ACC000064,ACC199080,transfer,11852.06,2026-08-25T10:48:24.704666+00:00,online,Wire transfer via online,16267.10925925926,98410.04,27,0.7285904220046836,0.12043547589250041,8,182385.01,0.06498373961763633,0.0,0,0,1,0
3179,ACC000064,ACC874343,withdraw,15961.63,2026-08-31T15:05:44.704716+00:00,wire,Funds transfer out via wire,16109.42892857143,98410.04,28,0.9908253154579989,0.16219513781317435,2,21010.4,0.7597013859802764,0.0,0,0,0,0
3180,ACC000064,ACC562396,withdraw,16624.25,2026-08-15T13:01:35.704762+00:00,atm,Cash withdrawal via atm,16104.332413793103,98410.04,29,1.0322843302564715,0.1689283938915176,18,278665.72000000003,0.05965660218271554,1.0,2,10317.6,1,0
3181,ACC000064,ACC351457,deposit,6724.81,2026-08-26T13:38:23.704819+00:00,branch,Cash deposit via branch,16121.663,98410.04,30,0.4171288036476138,0.06833459268993286,8,170897.22,0.03935002570550884,0.0,3,36615.979999999996,0,0
3182,ACC000064,ACC409175,deposit,8156.39,2026-08-08T14:30:06.704872+00:00,atm,Cash deposit via atm,15818.53870967742,98410.04,31,0.5156222170515731,0.08288168564914719,25,438589.84,0.018596851217529343,1.0,0,0,1,0
3183,ACC000064,ACC622584,transfer,15996.18,2026-08-19T12:05:42.704933+00:00,wire,Transfer via wire,15579.096562499999,98410.04,32,1.026771991291456,0.16254621987756535,14,246457.9,0.06490431022904926,0.0,0,0,0,0
3184,ACC000064,ACC227949,deposit,15230.49,2026-08-14T17:54:53.704989+00:00,wire,Funds transfer in via wire,15591.735454545455,98410.04,33,0.9768309656356989,0.1547656113136424,22,328762.31,0.04632675199295199,0.0,1,10751.35,1,0
3185,ACC000064,ACC370593,withdraw,17200.19,2026-08-16T11:06:30.705052+00:00,branch,Funds transfer out via branch,15581.110588235295,98410.04,34,1.1039129658053521,0.17478084553161446,20,307807.95,0.055879615844879896,0.0,0,0,0,0
3186,ACC000064,ACC805476,deposit,21888.21,2026-08-08T16:19:23.705114+00:00,wire,Funds transfer in via wire,15627.369999999999,98410.04,35,1.4006329919877754,0.22241846462007334,29,495173.08999999997,0.0442031492462565,0.0,1,8156.39,1,0
3187,ACC000064,ACC726116,transfer,15470.5,2026-08-05T12:05:36.705180+00:00,ach,Payment via ach,15801.282222222224,98410.04,36,0.9790661151689939,0.157204488485118,34,554886.84,0.027880459374383434,0.0,2,23397.16,1,0
3188,ACC000064,ACC195674,transfer,4822.11,2026-08-10T08:12:16.705252+00:00,ach,Payment via ach,15792.342162162164,98410.04,37,0.3053448279225856,0.04900018331462928,27,388606.66,0.012408716824359109,0.0,0,0,0,0
3189,ACC000064,ACC323574,transfer,4192.12,2026-08-30T11:41:56.705318+00:00,ach,Transfer via ach,15503.651842105264,98410.04,38,0.27039564888931006,0.042598499096230424,3,36972.03,0.11338625441989526,0.0,0,0,0,0
3190,ACC000064,ACC132141,deposit,19778.02,2026-08-03T11:20:30.705372+00:00,wire,Credit received via wire,15213.612564102565,98410.04,39,1.3000212748067104,0.20097563216110878,39,593330.89,0.0333338788411977,1.0,2,13959.32,1,0
3191,ACC000064,ACC195674,deposit,7348.87,2026-08-09T14:46:03.705451+00:00,online,Cash deposit via online,15327.72275,98410.04,40,0.47944956467848426,0.07467601882897315,30,419509.1,0.017517784477142452,1.0,2,20833.15,0,0
3192,ACC000064,ACC436653,deposit,13165.35,2026-08-24T09:53:07.705528+00:00,atm,Credit received via atm,15133.116585365855,98410.04,41,0.8699695086424736,0.1337805573496363,13,222573.19,0.05915065511708755,0.0,2,28906.98,1,0
3193,ACC000064,ACC636046,withdraw,9868.66,2026-08-13T14:57:56.705612+00:00,branch,Cash withdrawal via branch,15086.265,98410.04,42,0.6541486577360268,0.10028102823654986,26,378550.46,0.026069602451414268,0.0,0,0,2,0
3194,ACC000064,ACC436653,withdraw,73152.39,2026-08-08T13:06:40.705716+00:00,atm,Cash withdrawal via atm,14964.92534883721,98410.04,43,4.888256258871616,0.7433427524264801,35,556458.41,0.131460660285465,0.0,2,30044.6,1,0
3195,ACC000064,ACC528184,transfer,2024.95,2026-08-24T14:16:20.705793+00:00,online,Payment via online,16287.36772727273,98410.04,44,0.12432641258595024,0.020576660674053178,14,235738.54,0.008589813103958309,0.0,3,42072.33,2,0
3196,ACC000064,ACC195674,transfer,14485.41,2026-08-23T12:06:06.705857+00:00,wire,Wire transfer via wire,15970.425111111112,98410.04,45,0.9070146786463473,0.14719443260057613,15,237763.49,0.06092360942380178,1.0,0,0,1,0
3197,ACC000064,ACC989013,transfer,647.98,2026-08-05T11:40:06.705922+00:00,wire,Wire transfer via wire,15938.142173913044,98410.04,46,0.04065593046726547,0.006584490769437753,43,699417.2,0.0009264570559603053,1.0,3,38867.66,5,1
3198,ACC000064,ACC464863,transfer,43816.68,2026-08-07T13:28:47.706016+00:00,ach,Payment via ach,15612.819574468085,98410.04,47,2.8064552844544606,0.44524603383963673,39,648468.66,0.0675694643438898,0.0,1,98410.04,0,0
3199,ACC000064,ACC449499,deposit,13156.63,2026-08-13T12:40:18.706095+00:00,atm,Credit received via atm,16200.4,98410.04,48,0.8121176020345177,0.13369194850444122,30,411510.0,0.03197159242788753,1.0,1,9868.66,2,0
3200,ACC000064,ACC449499,withdraw,17239.3,2026-08-14T15:02:06.706172+00:00,online,Cash withdrawal via online,16138.282244897959,98410.04,49,1.0682239744226882,0.17517826433156616,28,395060.82,0.04363707846300729,1.0,2,25981.84,1,0
3201,ACC000065,ACC883951,withdraw,558.59,2026-09-01T12:00:50.706270+00:00,branch,Funds transfer out via branch,793.6465944421377,1587.2931888842754,0,0.7038271239513585,0.35191356197567925,0,0,1.0,1.0,0,0,0,0
3202,ACC000065,ACC926112,withdraw,5803.23,2026-08-15T15:17:41.706294+00:00,branch,Funds transfer out via branch,558.59,558.59,1,10.389068905637407,10.389068905637407,1,558.59,10.389068905637407,1.0,0,0,1,0
3203,ACC000065,ACC865378,transfer,842.67,2026-08-18T17:09:32.706320+00:00,ach,Payment via ach,3180.91,5803.23,2,0.26491475709781165,0.14520706572029715,1,558.59,1.5085662113535865,1.0,0,0,0,0
3204,ACC000065,ACC546715,withdraw,1569.1,2026-08-03T11:47:56.706347+00:00,online,Cash withdrawal via online,2401.4966666666664,5803.23,3,0.653384209014101,0.27038390689323016,3,7204.49,0.21779473633803365,1.0,0,0,1,0
3205,ACC000065,ACC639593,withdraw,592.95,2026-08-06T12:02:51.706377+00:00,ach,Funds transfer out via ach,2193.3975,5803.23,4,0.27033403658023686,0.1021758572381243,3,7204.49,0.08230284170010647,1.0,0,0,0,0
3206,ACC000065,ACC221552,transfer,38530.75,2026-09-02T16:34:47.706408+00:00,wire,Transfer via wire,1873.3079999999998,5803.23,5,20.56829416198511,6.639535224349199,0,0,38530.75,0.0,0,0,0,0
3207,ACC000065,ACC185260,transfer,29948.45,2026-08-23T17:08:56.706437+00:00,online,Payment via online,7982.881666666667,38530.75,6,3.7515838578758838,0.7772610187966754,2,39089.34,0.7661538925957819,1.0,0,0,1,0
