transaction_id,customer_id,sender_account,receiver_account,amount,transaction_type,channel,timestamp,description,destination_country,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max
2742,CUST00055,CUST00055,ACC31780,936.84,transfer,online,2024-03-18T12:00:00+00:00,Transaction 2742,ZW,1672.610731707317,6977.47,41,0.5601064146250699,0.13426643181554346
2713,CUST00055,CUST00055,ACC42007,2873.92,transfer,mobile,2024-03-19T16:00:00+00:00,Transaction 2713,ZW,1655.0923809523806,6977.47,42,1.7364106276329279,0.4118856834927273
2736,CUST00055,CUST00055,ACC34019,902.44,withdraw,mobile,2024-03-20T21:00:00+00:00,Transaction 2736,ZW,1683.4372093023253,6977.47,43,0.5360698902301217,0.12933627804920694
2722,CUST00055,CUST00055,ACC55588,2375.0,deposit,atm,2024-03-22T06:00:00+00:00,Transaction 2722,ZW,1665.6872727272726,6977.47,44,1.4258378741835203,0.34038125567003513
2745,CUST00055,CUST00055,ACC40027,287.1,withdraw,online,2024-03-25T09:00:00+00:00,Transaction 2745,ZW,1681.4497777777776,6977.47,45,0.17074551009155595,0.04114671936962825
2737,CUST00055,CUST00055,ACC85440,3296.26,transfer,mobile,2024-03-25T18:00:00+00:00,Transaction 2737,ZW,1651.1378260869565,6977.47,46,1.99635666261237,0.4724147864483832
2717,CUST00055,CUST00055,ACC41174,4385.31,transfer,mobile,2024-03-26T01:00:00+00:00,Transaction 2717,ZW,1686.1404255319146,6977.47,47,2.6007976166140483,0.6284957154957312
2739,CUST00055,CUST00055,ACC52732,2597.32,deposit,branch,2024-03-27T14:00:00+00:00,Transaction 2739,ZW,1742.373125,6977.47,48,1.49067955808834,0.3722438075692192
2714,CUST00055,CUST00055,ACC66558,100.0,transfer,online,2024-03-29T13:00:00+00:00,Transaction 2714,ZW,1759.8210204081636,6977.47,49,0.056823960414341755,0.01433184234400148
2776,CUST00056,CUST00056,ACC47703,640.09,deposit,branch,2024-01-02T02:00:00+00:00,Transaction 2776,ZW,640.09,640.09,0,1.0,1.0
2771,CUST00056,CUST00056,ACC56215,804.21,transfer,online,2024-01-03T07:00:00+00:00,Transaction 2771,ZW,640.09,640.09,1,1.2564014435470012,1.2564014435470012
2778,CUST00056,CUST00056,ACC12583,658.52,withdraw,branch,2024-01-04T22:00:00+00:00,Transaction 2778,SG,722.1500000000001,804.21,2,0.9118881118881117,0.8188408500267342
2757,CUST00056,CUST00056,ACC22521,411.91,withdraw,online,2024-01-05T19:00:00+00:00,Transaction 2757,ZW,700.94,804.21,3,0.5876537221445487,0.5121920891309484
2789,CUST00056,CUST00056,ACC60637,485.46,transfer,mobile,2024-01-07T15:00:00+00:00,Transaction 2789,ZW,628.6825,804.21,4,0.772186278447388,0.6036483008169508
2762,CUST00056,CUST00056,ACC55485,908.97,transfer,online,2024-01-08T19:00:00+00:00,Transaction 2762,CH,600.038,804.21,5,1.5148540592429147,1.1302644831573843
2751,CUST00056,CUST00056,ACC20273,100.0,transfer,online,2024-01-08T21:00:00+00:00,Transaction 2751,ZW,651.5266666666666,908.97,6,0.15348565932323058,0.11001463194604882
2769,CUST00056,CUST00056,ACC42206,842.24,transfer,atm,2024-01-10T14:00:00+00:00,Transaction 2769,ZW,572.7371428571429,908.97,7,1.470552434924024,0.9265872361024016
2800,CUST00056,CUST00056,ACC50185,927.0,transfer,mobile,2024-01-15T10:00:00+00:00,Transaction 2800,ZW,606.4250000000001,908.97,8,1.5286309106649625,1.0198356381398725
2783,CUST00056,CUST00056,ACC38436,764.33,transfer,branch,2024-01-19T18:00:00+00:00,Transaction 2783,ZW,642.0444444444445,927.0,9,1.190462757856846,0.824519956850054
2768,CUST00056,CUST00056,ACC61761,1481.99,transfer,online,2024-01-22T01:00:00+00:00,Transaction 2768,ZW,654.273,927.0,10,2.265094234363943,1.5986947141316072
2793,CUST00056,CUST00056,ACC68147,100.0,withdraw,online,2024-01-25T19:00:00+00:00,Transaction 2793,ZW,729.52,1481.99,11,0.13707643381949774,0.06747683857515907
2794,CUST00056,CUST00056,ACC70673,391.2,withdraw,online,2024-01-28T06:00:00+00:00,Transaction 2794,ZW,677.0600000000001,1481.99,12,0.5777922193010958,0.2639693925060223
2786,CUST00056,CUST00056,ACC63319,511.17,deposit,mobile,2024-01-28T11:00:00+00:00,Transaction 2786,ZW,655.0707692307692,1481.99,13,0.780327903503086,0.34492135574464067
2779,CUST00056,CUST00056,ACC55047,277.45,transfer,branch,2024-01-29T10:00:00+00:00,Transaction 2779,ZW,644.7921428571428,1481.99,14,0.43029370483732854,0.18721448862677884
2796,CUST00056,CUST00056,ACC42835,1118.29,transfer,mobile,2024-01-29T16:00:00+00:00,Transaction 2796,ZW,620.3026666666667,1481.99,15,1.802813465254596,0.7545867381021464
2777,CUST00056,CUST00056,ACC50905,223.3,deposit,mobile,2024-02-01T03:00:00+00:00,Transaction 2777,ZW,651.4268750000001,1481.99,16,0.3427859803911221,0.15067578053833022
2767,CUST00056,CUST00056,ACC84174,519.92,transfer,online,2024-02-05T10:00:00+00:00,Transaction 2767,ZW,626.2429411764706,1481.99,17,0.8302209347434232,0.35082557911996703
2782,CUST00056,CUST00056,ACC28204,548.9,withdraw,online,2024-02-06T09:00:00+00:00,Transaction 2782,ZW,620.3361111111112,1481.99,18,0.8848428943090885,0.37038036693904813
2770,CUST00056,CUST00056,ACC12976,368.84,deposit,branch,2024-02-06T12:00:00+00:00,Transaction 2770,ZW,616.5763157894737,1481.99,19,0.5982065651155147,0.24888157140061673
2764,CUST00056,CUST00056,ACC82944,100.0,transfer,online,2024-02-06T20:00:00+00:00,Transaction 2764,ZW,604.1895000000001,1481.99,20,0.16551098620548685,0.06747683857515907
2775,CUST00056,CUST00056,ACC84992,618.47,transfer,branch,2024-02-06T22:00:00+00:00,Transaction 2775,ZW,580.1804761904763,1481.99,21,1.0659958846959772,0.41732400353578636
2763,CUST00056,CUST00056,ACC21932,655.45,transfer,online,2024-02-07T20:00:00+00:00,Transaction 2763,ZW,581.920909090909,1481.99,22,1.126355815301361,0.4422769384408802
2780,CUST00056,CUST00056,ACC33363,334.93,withdraw,mobile,2024-02-11T18:00:00+00:00,Transaction 2780,ZW,585.1178260869566,1481.99,23,0.5724146232902922,0.2260001754397803
2798,CUST00056,CUST00056,ACC73535,395.23,transfer,online,2024-02-12T08:00:00+00:00,Transaction 2798,GB,574.6933333333333,1481.99,24,0.6877233075031323,0.2666887091006012
2756,CUST00056,CUST00056,ACC22209,895.45,withdraw,atm,2024-02-15T18:00:00+00:00,Transaction 2756,ZW,567.5147999999999,1481.99,25,1.5778443134875075,0.604221351021262
2759,CUST00056,CUST00056,ACC32584,1055.86,transfer,online,2024-02-15T21:00:00+00:00,Transaction 2759,ZW,580.1276923076923,1481.99,26,1.8200475757326635,0.7124609477796745
2774,CUST00056,CUST00056,ACC52012,984.51,deposit,branch,2024-02-18T07:00:00+00:00,Transaction 2774,ZW,597.7474074074074,1481.99,27,1.6470334924079166,0.6643162234562986
2758,CUST00056,CUST00056,ACC47206,338.76,withdraw,mobile,2024-02-18T18:00:00+00:00,Transaction 2758,ZW,611.5603571428571,1481.99,28,0.5539273369232917,0.22858453835720888
2799,CUST00056,CUST00056,ACC54905,862.43,transfer,online,2024-02-19T16:00:00+00:00,Transaction 2799,ZW,602.1534482758619,1481.99,29,1.4322428983332811,0.5819404989237444
2766,CUST00056,CUST00056,ACC75827,612.22,transfer,online,2024-02-23T16:00:00+00:00,Transaction 2766,ZW,610.8293333333332,1481.99,30,1.0022766861229107,0.41310670112483894
2791,CUST00056,CUST00056,ACC43067,381.24,transfer,online,2024-02-24T00:00:00+00:00,Transaction 2791,ZW,610.8741935483871,1481.99,31,0.6240892216865307,0.25724869938393646
2754,CUST00056,CUST00056,ACC36188,724.63,withdraw,atm,2024-02-24T19:00:00+00:00,Transaction 2754,ZW,603.698125,1481.99,32,1.2003184538630132,0.4889574153671752
2773,CUST00056,CUST00056,ACC66342,957.57,transfer,online,2024-02-28T04:00:00+00:00,Transaction 2773,ZW,607.3627272727273,1481.99,33,1.5766031680933514,0.6461379631441508
2772,CUST00056,CUST00056,ACC21009,117.27,deposit,branch,2024-03-02T05:00:00+00:00,Transaction 2772,ZW,617.6629411764707,1481.99,34,0.18986083215003038,0.07913008859708905
2781,CUST00056,CUST00056,ACC82195,789.04,withdraw,online,2024-03-02T14:00:00+00:00,Transaction 2781,ZW,603.366,1481.99,35,1.3077302996854314,0.5324192470934351
2761,CUST00056,CUST00056,ACC33814,830.06,transfer,online,2024-03-05T19:00:00+00:00,Transaction 2761,ZW,608.5236111111112,1481.99,36,1.3640555351408346,0.5600982462769654
2788,CUST00056,CUST00056,ACC43545,1282.81,withdraw,online,2024-03-06T07:00:00+00:00,Transaction 2788,ZW,614.5110810810812,1481.99,37,2.087529483997605,0.8655996329259981
2787,CUST00056,CUST00056,ACC53087,589.73,withdraw,mobile,2024-03-10T03:00:00+00:00,Transaction 2787,ZW,632.0978947368422,1481.99,38,0.9329725742015309,0.39793116012928564
2797,CUST00056,CUST00056,ACC68611,100.0,transfer,branch,2024-03-11T10:00:00+00:00,Transaction 2797,ZW,631.0115384615385,1481.99,39,0.1584757075026057,0.06747683857515907
2765,CUST00056,CUST00056,ACC53352,694.06,deposit,online,2024-03-11T20:00:00+00:00,Transaction 2765,ZW,617.73625,1481.99,40,1.123553943936429,0.46832974581474907
2752,CUST00056,CUST00056,ACC24017,184.97,transfer,online,2024-03-11T21:00:00+00:00,Transaction 2752,ZW,619.5978048780488,1481.99,41,0.29853236816487166,0.12481190831247174
2755,CUST00056,CUST00056,ACC57062,1084.77,transfer,online,2024-03-13T20:00:00+00:00,Transaction 2755,ZW,609.2495238095239,1481.99,42,1.7805020071532187,0.7319685018117531
2784,CUST00056,CUST00056,ACC96842,331.34,withdraw,online,2024-03-18T04:00:00+00:00,Transaction 2784,DE,620.3081395348838,1481.99,43,0.534153880760687,0.22357775693493206
2760,CUST00056,CUST00056,ACC13321,496.82,transfer,online,2024-03-19T20:00:00+00:00,Transaction 2760,ZW,613.7406818181819,1481.99,44,0.8094949784462566,0.3352384294091053
2785,CUST00056,CUST00056,ACC25770,583.04,transfer,online,2024-03-22T13:00:00+00:00,Transaction 2785,ZW,611.1424444444445,1481.99,45,0.95401653951561,0.39341695962860745
2795,CUST00056,CUST00056,ACC98333,513.88,deposit,online,2024-03-22T20:00:00+00:00,Transaction 2795,ZW,610.5315217391305,1481.99,46,0.8416928228966561,0.34674997807002744
2792,CUST00056,CUST00056,ACC79231,341.03,withdraw,online,2024-03-23T14:00:00+00:00,Transaction 2792,ZW,608.4751063829789,1481.99,47,0.560466642632629,0.23011626259286497
2753,CUST00056,CUST00056,ACC28642,244.14,withdraw,atm,2024-03-26T18:00:00+00:00,Transaction 2753,ZW,602.9033333333333,1481.99,48,0.4049405377313113,0.16473795369739336
2790,CUST00056,CUST00056,ACC99179,719.87,transfer,mobile,2024-03-30T04:00:00+00:00,Transaction 2790,ZW,595.5816326530612,1481.99,49,1.208684016653246,0.4857455178509976
2843,CUST00057,CUST00057,ACC26551,100.0,transfer,atm,2024-01-05T22:00:00+00:00,Transaction 2843,ZW,100.0,100.0,0,1.0,1.0
2845,CUST00057,CUST00057,ACC68238,100.0,transfer,online,2024-01-06T22:00:00+00:00,Transaction 2845,ZW,100.0,100.0,1,1.0,1.0
2821,CUST00057,CUST00057,ACC65267,100.0,transfer,mobile,2024-01-08T00:00:00+00:00,Transaction 2821,ZW,100.0,100.0,2,1.0,1.0
2810,CUST00057,CUST00057,ACC20736,813.9,transfer,online,2024-01-10T14:00:00+00:00,Transaction 2810,ZW,100.0,100.0,3,8.139,8.139
2842,CUST00057,CUST00057,ACC12822,100.0,transfer,card,2024-01-13T00:00:00+00:00,Transaction 2842,ZW,278.475,813.9,4,0.35909866235748267,0.12286521685710776
2813,CUST00057,CUST00057,ACC50023,1540.59,transfer,mobile,2024-01-15T16:00:00+00:00,Transaction 2813,ZW,242.78000000000003,813.9,5,6.3456215503748234,1.8928492443789162
2804,CUST00057,CUST00057,ACC24628,4856.74,transfer,card,2024-01-17T16:00:00+00:00,Transaction 2804,ZW,459.08166666666665,1540.59,6,10.579250605375224,3.152519489286572
2841,CUST00057,CUST00057,ACC68536,2014.51,deposit,mobile,2024-01-17T21:00:00+00:00,Transaction 2841,ZW,1087.3185714285714,4856.74,7,1.852732081411283,0.414786461700647
2840,CUST00057,CUST00057,ACC78498,907.13,transfer,online,2024-01-21T16:00:00+00:00,Transaction 2840,ZW,1203.2175,4856.74,8,0.7539202180819345,0.1867775503732957
2844,CUST00057,CUST00057,ACC63000,100.0,transfer,card,2024-01-28T13:00:00+00:00,Transaction 2844,ZW,1170.3188888888888,4856.74,9,0.08544679655212682,0.02058994304821753
2827,CUST00057,CUST00057,ACC31990,821.03,transfer,card,2024-01-31T02:00:00+00:00,Transaction 2827,ZW,1063.2869999999998,4856.74,10,0.7721621725836958,0.1690496094087804
2836,CUST00057,CUST00057,ACC70428,100.0,withdraw,card,2024-01-31T11:00:00+00:00,Transaction 2836,ZW,1041.2636363636364,4856.74,11,0.0960371576493596,0.02058994304821753
2818,CUST00057,CUST00057,ACC16704,100.0,deposit,card,2024-01-31T20:00:00+00:00,Transaction 2818,ZW,962.8249999999999,4856.74,12,0.10386103393659285,0.02058994304821753
2831,CUST00057,CUST00057,ACC80459,100.0,transfer,mobile,2024-02-01T11:00:00+00:00,Transaction 2831,DE,896.4538461538461,4856.74,13,0.1115506397000146,0.02058994304821753
2808,CUST00057,CUST00057,ACC89215,100.0,transfer,online,2024-02-01T16:00:00+00:00,Transaction 2808,ZW,839.5642857142857,4856.74,14,0.1191094019857239,0.02058994304821753
2850,CUST00057,CUST00057,ACC80267,100.0,transfer,card,2024-02-03T04:00:00+00:00,Transaction 2850,ZW,790.26,4856.74,15,0.12654063219699846,0.02058994304821753
2806,CUST00057,CUST00057,ACC53162,697.47,transfer,card,2024-02-04T15:00:00+00:00,Transaction 2806,ZW,747.11875,4856.74,16,0.9335463739867325,0.1436086757784028
2816,CUST00057,CUST00057,ACC84616,100.0,deposit,online,2024-02-05T19:00:00+00:00,Transaction 2816,ZW,744.1982352941176,4856.74,17,0.13437279915139627,0.02058994304821753
2833,CUST00057,CUST00057,ACC33360,443.05,deposit,card,2024-02-07T21:00:00+00:00,Transaction 2833,ZW,708.4094444444444,4856.74,18,0.625415151469999,0.09122374267512777
2805,CUST00057,CUST00057,ACC87731,2382.52,deposit,mobile,2024-02-08T14:00:00+00:00,Transaction 2805,ZW,694.4431578947367,4856.74,19,3.430835156073553,0.49055951111239227
2823,CUST00057,CUST00057,ACC22105,108.49,transfer,card,2024-02-11T05:00:00+00:00,Transaction 2823,ZW,778.847,4856.74,20,0.1392956511355889,0.022338029213011198
2820,CUST00057,CUST00057,ACC37005,784.2,transfer,mobile,2024-02-16T08:00:00+00:00,Transaction 2820,ZW,746.925238095238,4856.74,21,1.0499042742213636,0.16146633338412186
2812,CUST00057,CUST00057,ACC25993,1114.67,deposit,atm,2024-02-16T16:00:00+00:00,Transaction 2812,ZW,748.6195454545453,4856.74,22,1.4889672688457485,0.22950991817556635
2837,CUST00057,CUST00057,ACC85335,2661.72,transfer,mobile,2024-02-22T03:00:00+00:00,Transaction 2837,ZW,764.5347826086954,4856.74,23,3.4814897380049254,0.5480466321030156
2809,CUST00057,CUST00057,ACC34732,1922.59,transfer,mobile,2024-02-23T16:00:00+00:00,Transaction 2809,CA,843.5841666666665,4856.74,24,2.2790731215320346,0.39586018605072537
2822,CUST00057,CUST00057,ACC79764,3354.26,transfer,card,2024-02-24T06:00:00+00:00,Transaction 2822,ZW,886.7443999999999,4856.74,25,3.7826683765919475,0.6906402236891414
2849,CUST00057,CUST00057,ACC91119,100.0,withdraw,online,2024-02-27T10:00:00+00:00,Transaction 2849,ZW,981.648846153846,4856.74,26,0.10186942142478493,0.02058994304821753
2811,CUST00057,CUST00057,ACC88694,100.0,withdraw,atm,2024-02-27T16:00:00+00:00,Transaction 2811,ZW,948.995185185185,4856.74,27,0.10537461260194507,0.02058994304821753
2832,CUST00057,CUST00057,ACC16900,100.0,transfer,mobile,2024-02-28T03:00:00+00:00,Transaction 2832,ZW,918.6739285714284,4856.74,28,0.10885255027918737,0.02058994304821753
2802,CUST00057,CUST00057,ACC37937,1346.1,transfer,mobile,2024-02-29T13:00:00+00:00,Transaction 2802,ZW,890.4437931034481,4856.74,29,1.5117181010476375,0.2771612233720561
2839,CUST00057,CUST00057,ACC59683,1741.08,withdraw,mobile,2024-03-01T03:00:00+00:00,Transaction 2839,ZW,905.6323333333331,4856.74,30,1.9225020308094127,0.35848738042390577
2826,CUST00057,CUST00057,ACC62445,2861.69,withdraw,online,2024-03-02T06:00:00+00:00,Transaction 2826,ZW,932.5822580645159,4856.74,31,3.0685657755693962,0.5892203412165362
2834,CUST00057,CUST00057,ACC44758,938.51,withdraw,mobile,2024-03-04T11:00:00+00:00,Transaction 2834,ZW,992.866875,4856.74,32,0.9452526049879546,0.19323867450182633
2814,CUST00057,CUST00057,ACC28050,100.0,withdraw,card,2024-03-05T16:00:00+00:00,Transaction 2814,ZA,991.219696969697,4856.74,33,0.1008858079653931,0.02058994304821753
2847,CUST00057,CUST00057,ACC23348,516.57,transfer,mobile,2024-03-05T16:00:00+00:00,Transaction 2847,ZW,965.0073529411765,4856.74,34,0.5353016206825612,0.10636146880417731
2824,CUST00057,CUST00057,ACC31294,1152.15,deposit,card,2024-03-07T06:00:00+00:00,Transaction 2824,ZW,952.1948571428571,4856.74,35,1.209993932814472,0.2372270288300383
2838,CUST00057,CUST00057,ACC51530,184.43,deposit,online,2024-03-07T09:00:00+00:00,Transaction 2838,ZW,957.7491666666667,4856.74,36,0.1925660772349058,0.03797403196382759
2829,CUST00057,CUST00057,ACC14987,100.0,deposit,mobile,2024-03-08T14:00:00+00:00,Transaction 2829,ZW,936.8486486486487,4856.74,37,0.10674082750105297,0.02058994304821753
2807,CUST00057,CUST00057,ACC89837,853.61,transfer,mobile,2024-03-09T16:00:00+00:00,Transaction 2807,ZW,914.8263157894737,4856.74,38,0.9330842207609152,0.17575781285388967
2819,CUST00057,CUST00057,ACC23333,100.0,transfer,branch,2024-03-12T00:00:00+00:00,Transaction 2819,ZW,913.2566666666668,4856.74,39,0.109498242553207,0.02058994304821753
2835,CUST00057,CUST00057,ACC10715,1112.16,deposit,branch,2024-03-13T07:00:00+00:00,Transaction 2835,ZW,892.92525,4856.74,40,1.245524191414679,0.2289931106050561
2815,CUST00057,CUST00057,ACC35158,610.46,transfer,card,2024-03-13T16:00:00+00:00,Transaction 2815,ZW,898.2724390243903,4856.74,41,0.6795933766631178,0.12569336633214873
2825,CUST00057,CUST00057,ACC39469,100.0,deposit,card,2024-03-17T16:00:00+00:00,Transaction 2825,ZW,891.419761904762,4856.74,42,0.11218059580182815,0.02058994304821753
2801,CUST00057,CUST00057,ACC54963,100.0,transfer,online,2024-03-18T15:00:00+00:00,Transaction 2801,ZW,873.0146511627908,4856.74,43,0.11454561486088168,0.02058994304821753
2830,CUST00057,CUST00057,ACC70832,1810.4,transfer,online,2024-03-19T13:00:00+00:00,Transaction 2830,ZW,855.4461363636365,4856.74,44,2.1163226099725208,0.37276032894493016
2803,CUST00057,CUST00057,ACC39572,3525.48,transfer,card,2024-03-24T13:00:00+00:00,Transaction 2803,NL,876.6673333333334,4856.74,45,4.021457017903408,0.7258943241762994
2828,CUST00057,CUST00057,ACC98060,989.41,deposit,online,2024-03-25T14:00:00+00:00,Transaction 2828,ZW,934.2502173913045,4856.74,46,1.0590417658801488,0.20371895551336905
2817,CUST00057,CUST00057,ACC85973,100.0,deposit,card,2024-03-26T14:00:00+00:00,Transaction 2817,ZW,935.4238297872344,4856.74,47,0.10690341299381412,0.02058994304821753
2846,CUST00057,CUST00057,ACC69113,939.57,withdraw,card,2024-03-27T00:00:00+00:00,Transaction 2846,ZW,918.0191666666666,4856.74,48,1.0234753631687066,0.19345692789813745
2848,CUST00057,CUST00057,ACC76911,100.0,deposit,online,2024-03-27T00:00:00+00:00,Transaction 2848,US,918.4589795918367,4856.74,49,0.10887802528147747,0.02058994304821753
2876,CUST00058,CUST00058,ACC88330,100.0,transfer,mobile,2024-01-01T06:00:00+00:00,Transaction 2876,NL,100.0,100.0,0,1.0,1.0
2867,CUST00058,CUST00058,ACC54802,100.0,deposit,mobile,2024-01-02T11:00:00+00:00,Transaction 2867,CA,100.0,100.0,1,1.0,1.0
2870,CUST00058,CUST00058,ACC53056,3965.97,transfer,mobile,2024-01-02T13:00:00+00:00,Transaction 2870,ZW,100.0,100.0,2,39.6597,39.6597
2869,CUST00058,CUST00058,ACC84423,100.0,withdraw,mobile,2024-01-07T05:00:00+00:00,Transaction 2869,ZW,1388.6566666666665,3965.97,3,0.07201204041315709,0.02521451246479424
2897,CUST00058,CUST00058,ACC56993,7793.02,transfer,atm,2024-01-07T06:00:00+00:00,Transaction 2897,CU,1066.4924999999998,3965.97,4,7.307149370483151,1.964971999283908
2864,CUST00058,CUST00058,ACC78551,10569.5,withdraw,atm,2024-01-07T15:00:00+00:00,Transaction 2864,ZW,2411.798,7793.02,5,4.382415111049931,1.3562777973109268
2895,CUST00058,CUST00058,ACC42229,315.5,transfer,card,2024-01-08T00:00:00+00:00,Transaction 2895,ZW,3771.4149999999995,10569.5,6,0.08365560406372675,0.029850040210038318
2890,CUST00058,CUST00058,ACC85858,5693.56,transfer,online,2024-01-08T06:00:00+00:00,Transaction 2890,ZW,3277.712857142857,10569.5,7,1.737052709663838,0.5386782723875302
2873,CUST00058,CUST00058,ACC84501,1873.99,withdraw,atm,2024-01-08T15:00:00+00:00,Transaction 2873,ZW,3579.6937500000004,10569.5,8,0.5235056769870328,0.17730166989923837
2874,CUST00058,CUST00058,ACC50273,6693.4,deposit,online,2024-01-08T16:00:00+00:00,Transaction 2874,ZW,3390.1711111111117,10569.5,9,1.9743546212351126,0.6332749893561663
2855,CUST00058,CUST00058,ACC76937,9526.51,deposit,online,2024-01-10T19:00:00+00:00,Transaction 2855,JP,3720.494,10569.5,10,2.560549754951896,0.9013207814939213
2878,CUST00058,CUST00058,ACC73829,2796.72,transfer,mobile,2024-01-12T12:00:00+00:00,Transaction 2878,ZW,4248.313636363637,10569.5,11,0.6583129776627944,0.2646028667392024
2884,CUST00058,CUST00058,ACC36783,5878.88,transfer,mobile,2024-01-17T00:00:00+00:00,Transaction 2884,ZA,4127.347500000001,10569.5,12,1.424372432900307,0.5562117413311888
2892,CUST00058,CUST00058,ACC55854,6451.54,deposit,mobile,2024-01-17T10:00:00+00:00,Transaction 2892,ZW,4262.08076923077,10569.5,13,1.5137066492440943,0.6103921661384172
2863,CUST00058,CUST00058,ACC77777,7780.75,deposit,branch,2024-01-19T13:00:00+00:00,Transaction 2863,ZW,4418.470714285714,10569.5,14,1.7609599572185528,0.7361511897440749
2862,CUST00058,CUST00058,ACC89687,2474.11,withdraw,atm,2024-01-20T05:00:00+00:00,Transaction 2862,ZW,4642.622666666666,10569.5,15,0.5329121441989543,0.23408013624107102
2894,CUST00058,CUST00058,ACC21326,3187.27,transfer,mobile,2024-01-23T02:00:00+00:00,Transaction 2894,ZW,4507.090625,10569.5,16,0.707167941625314,0.3015535266568901
2856,CUST00058,CUST00058,ACC65878,100.0,withdraw,branch,2024-01-23T22:00:00+00:00,Transaction 2856,ZW,4429.454117647059,10569.5,17,0.022576145354254246,0.009461185486541464
2879,CUST00058,CUST00058,ACC17135,4040.55,withdraw,mobile,2024-01-26T06:00:00+00:00,Transaction 2879,GB,4188.928888888889,10569.5,18,0.9645783223290176,0.3822839301764511
2861,CUST00058,CUST00058,ACC52255,2778.62,transfer,mobile,2024-01-27T09:00:00+00:00,Transaction 2861,NG,4181.119473684211,10569.5,19,0.6645636455711244,0.2628903921661384
2868,CUST00058,CUST00058,ACC46123,2032.04,withdraw,mobile,2024-01-28T14:00:00+00:00,Transaction 2868,ZW,4110.9945,10569.5,20,0.49429402058309735,0.19225507356071717
2885,CUST00058,CUST00058,ACC96333,1338.62,withdraw,atm,2024-01-28T20:00:00+00:00,Transaction 2885,JP,4011.9966666666664,10569.5,21,0.3336543150999627,0.12664932115994132
2851,CUST00058,CUST00058,ACC38604,6855.3,transfer,online,2024-01-31T01:00:00+00:00,Transaction 2851,NL,3890.479545454545,10569.5,22,1.7620706958887402,0.648592648658877
2877,CUST00058,CUST00058,ACC85694,1437.83,deposit,online,2024-01-31T07:00:00+00:00,Transaction 2877,ZW,4019.3847826086953,10569.5,23,0.35772389999118404,0.13603576328113912
2886,CUST00058,CUST00058,ACC45017,2482.42,withdraw,mobile,2024-02-04T20:00:00+00:00,Transaction 2886,KE,3911.82,10569.5,24,0.6345946388126243,0.2348663607550026
2881,CUST00058,CUST00058,ACC80114,3225.55,transfer,mobile,2024-02-05T22:00:00+00:00,Transaction 2881,KE,3854.6440000000002,10569.5,25,0.8367958234275331,0.3051752684611382
2875,CUST00058,CUST00058,ACC84607,288.1,deposit,online,2024-02-06T05:00:00+00:00,Transaction 2875,GB,3830.448076923077,10569.5,26,0.07521313282790273,0.02725767538672596
2871,CUST00058,CUST00058,ACC83465,7226.15,withdraw,atm,2024-02-12T15:00:00+00:00,Transaction 2871,ZW,3699.2500000000005,10569.5,27,1.953409474893559,0.6836794550357159
2882,CUST00058,CUST00058,ACC34717,100.0,transfer,online,2024-02-16T20:00:00+00:00,Transaction 2882,CU,3825.2107142857144,10569.5,28,0.02614235070150197,0.009461185486541464
2889,CUST00058,CUST00058,ACC98499,100.0,deposit,mobile,2024-02-18T08:00:00+00:00,Transaction 2889,ZW,3696.7551724137934,10569.5,29,0.02705075000536351,0.009461185486541464
2898,CUST00058,CUST00058,ACC55820,4428.13,transfer,mobile,2024-02-18T13:00:00+00:00,Transaction 2898,ZW,3576.8633333333337,10569.5,30,1.237992505537906,0.4189535928851885
2859,CUST00058,CUST00058,ACC84385,3193.63,transfer,card,2024-02-20T01:00:00+00:00,Transaction 2859,ZW,3604.323548387097,10569.5,31,0.8860553047267694,0.30215525805383414
2891,CUST00058,CUST00058,ACC21325,684.75,transfer,online,2024-02-24T02:00:00+00:00,Transaction 2891,AU,3591.489375,10569.5,32,0.19065906327510715,0.06478546761909267
2899,CUST00058,CUST00058,ACC16387,2023.59,deposit,mobile,2024-02-24T06:00:00+00:00,Transaction 2899,ZW,3503.406363636364,10569.5,33,0.5776064178577368,0.1914556033871044
2865,CUST00058,CUST00058,ACC44626,5777.49,transfer,mobile,2024-02-25T15:00:00+00:00,Transaction 2865,ZA,3459.8823529411766,10569.5,34,1.6698515760481485,0.5466190453663844
2866,CUST00058,CUST00058,ACC48660,100.0,deposit,online,2024-02-25T18:00:00+00:00,Transaction 2866,ZW,3526.0997142857145,10569.5,35,0.02835994671247041,0.009461185486541464
2857,CUST00058,CUST00058,ACC26938,5574.96,withdraw,atm,2024-03-01T03:00:00+00:00,Transaction 2857,ZA,3430.930277777778,10569.5,36,1.6249120642611588,0.5274573064004919
2860,CUST00058,CUST00058,ACC74685,100.0,transfer,mobile,2024-03-01T03:00:00+00:00,Transaction 2860,ZW,3488.8770270270275,10569.5,37,0.028662517831765735,0.009461185486541464
2854,CUST00058,CUST00058,ACC22466,5555.33,withdraw,mobile,2024-03-03T15:00:00+00:00,Transaction 2854,ZW,3399.6960526315793,10569.5,38,1.6340666677245526,0.5256000756894839
2858,CUST00058,CUST00058,ACC96488,3017.79,withdraw,branch,2024-03-06T14:00:00+00:00,Transaction 2858,ZW,3454.9687179487178,10569.5,39,0.8734637695335548,0.28551870949429964
