amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count,hour,is_deposit,is_withdraw,is_transfer,is_self_transfer,is_off_hours,channel_encoded,amount_std_dev,amount_z_score,tx_frequency_7d,tx_frequency_30d,day_of_week,is_weekend,time_since_last_tx,unique_recipients_24h,unique_recipients_7d,recipient_concentration,new_recipient_ratio_7d,amount_change_vs_avg_7d,frequency_change_vs_avg_7d
1934.28,1085.162857142857,1957.13,7.0,1.7824789959110812,0.9883247408194652,3.0,3291.04,0.5877412611211046,1.0,3.0,3291.04,0.0,0.0,17,1,0,0,0,0,5,477.4746022465239,1.77835038526036,7.0,7.0,5,1,4.361388555833333,3.0,7.0,0.14285714285714285,1.0,849.1171428571429,0.7666666666666666
51227.46,85545.07800000001,112642.43,5.0,0.5988358558747237,0.45477942903042845,1.0,80879.78,0.6333778355974756,1.0,1.0,80879.78,0.0,0.0,17,0,1,0,0,0,6,26031.1793158103,-1.3183274404766157,5.0,5.0,5,1,5.547777573333333,1.0,5.0,0.2,1.0,-34317.61800000001,0.5476190476190477
3583.36,21276.806363636362,84774.51,11.0,0.16841625283220266,0.04226930948937364,2.0,12262.09,0.29223076979536117,1.0,2.0,12262.09,0.0,0.0,17,0,1,0,0,0,2,29497.506042715635,-0.5998285528957704,11.0,11.0,5,1,2.484444185277778,2.0,11.0,0.09090909090909091,1.0,-17693.44636363636,1.2047619047619047
1936.97,3151.0933333333337,5548.97,6.0,0.6146977556996089,0.34906838566436654,1.0,4765.36,0.40646876626319944,1.0,1.0,4765.36,0.0,0.0,17,1,0,0,0,0,6,1644.3760991168251,-0.7383489300199784,6.0,6.0,5,1,1.7777777511111112,1.0,6.0,0.16666666666666666,1.0,-1214.1233333333337,0.657142857142857
5247.12,28484.731,93680.71,10.0,0.18420816401601264,0.05601067711805344,0.0,0,5247.12,1.0,0.0,0,0.0,0.0,17,0,1,0,0,0,7,34854.83183447007,-0.6666969764868844,10.0,10.0,5,1,33.15833306277778,0.0,8.0,0.3,1.0,-23237.611,1.0952380952380953
8526.94,26620.408888888887,93776.23,9.0,0.3203158912994408,0.09092858606066805,2.0,20879.37,0.40839067462284545,1.0,2.0,20879.37,0.0,0.0,17,0,0,1,0,0,6,33649.378636757705,-0.5377058840879769,9.0,9.0,5,1,4.251110744166667,2.0,7.0,0.2222222222222222,1.0,-18093.468888888885,0.9857142857142858
832.19,4338.874615384616,23450.65,13.0,0.19179858229810387,0.03548686283749065,1.0,2357.14,0.35305073097058304,1.0,1.0,2357.14,0.0,0.0,17,1,0,0,0,0,0,6738.227584845805,-0.5204164702407957,13.0,13.0,5,1,5.123333023611111,1.0,13.0,0.07692307692307693,1.0,-3506.684615384616,1.4238095238095239
128.98,9948.35125,37500.34,8.0,0.012964962410228528,0.0034394354824516258,0.0,0,128.98,1.0,0.0,0,0.0,0.0,17,0,1,0,0,0,3,16167.190394328558,-0.607364112780204,8.0,8.0,5,1,33.90638851666667,0.0,8.0,0.125,1.0,-9819.37125,0.8761904761904762
290.48,2206.495,9798.71,10.0,0.13164770371108933,0.02964471853948122,3.0,1015.1,0.2861589991133879,1.0,3.0,1015.1,0.0,0.0,17,0,0,1,0,0,1,3848.8701874020408,-0.49781232068346165,10.0,10.0,5,1,5.735833363055556,3.0,10.0,0.1,1.0,-1916.0149999999999,1.0952380952380953
107.31,6703.492727272727,43317.62,11.0,0.01600807286079631,0.002477282916282104,3.0,43530.65,0.002465159605932831,1.0,3.0,43530.65,0.0,0.0,17,0,1,0,0,0,3,14952.76878462654,-0.4411345365050044,11.0,11.0,5,1,5.021944408888889,3.0,10.0,0.18181818181818182,1.0,-6596.182727272727,1.2047619047619047
6014.76,3202.5800000000004,9640.67,7.0,1.8780982832591222,0.6238943973810949,1.0,1725.07,3.4866759030068346,1.0,1.0,1725.07,0.0,0.0,17,1,0,0,0,0,3,3271.0225988162583,0.8597250294197577,7.0,7.0,5,1,0.5033329830555555,1.0,6.0,0.2857142857142857,1.0,2812.18,0.7666666666666666
726.92,561.32875,957.04,8.0,1.294998697287463,0.7595502800300927,2.0,1617.4099999999999,0.4494345898689881,0.0,2.0,1617.4099999999999,1.0,0.0,18,0,0,1,0,0,1,298.8030257275327,0.554181971875333,8.0,8.0,5,1,5.602222207222222,2.0,7.0,0.25,1.0,165.59124999999995,0.8761904761904762
18242.85,31054.235,62318.13,12.0,0.5874512767743272,0.29273744253879247,3.0,110421.29999999999,0.16521133150940986,1.0,2.0,79565.59,0.0,0.0,18,1,0,0,0,0,5,15975.10542387493,-0.8019593398647172,12.0,12.0,5,1,5.185000224166667,3.0,11.0,0.16666666666666666,1.0,-12811.385000000002,1.314285714285714
530767.97,315089.3466666666,913415.49,6.0,1.6844998906341953,0.581080544189151,1.0,59785.2,8.877915771796363,1.0,0.0,0,0.0,0.0,18,1,0,0,0,0,3,362661.66601903574,0.5947102865898504,6.0,6.0,5,1,22.84611161666667,1.0,5.0,0.3333333333333333,1.0,215678.62333333335,0.657142857142857
6054.8,2872.9857142857145,4579.62,7.0,2.107493946069047,1.3221184290399641,1.0,4251.83,1.4240456462276243,1.0,1.0,4251.83,0.0,0.0,18,1,0,0,0,0,2,1329.280644081065,2.3936362120986736,7.0,7.0,5,1,7.873611033333333,1.0,5.0,0.42857142857142855,1.0,3181.8142857142857,0.7666666666666666
7288.61,11063.142857142857,25052.35,7.0,0.6588191162418325,0.29093518172945854,2.0,14999.54,0.48592223494853837,1.0,1.0,4278.77,0.0,0.0,18,1,0,0,0,0,5,10051.39722485505,-0.37552320067594275,7.0,7.0,5,1,9.7500004125,2.0,5.0,0.42857142857142855,1.0,-3774.532857142857,0.7666666666666666
963.4,3667.1040000000003,12837.89,5.0,0.2627141199158791,0.07504348456015747,0.0,0,963.4,1.0,0.0,0,0.0,0.0,19,1,0,0,0,0,3,5154.270979714784,-0.5245560450043727,5.0,5.0,5,1,53.51833413305556,0.0,5.0,0.2,1.0,-2703.704,0.5476190476190477
341.57,1175.389090909091,9182.07,11.0,0.29060164216414214,0.037199672840655756,2.0,1119.02,0.3052402995478186,1.0,1.0,358.66,0.0,0.0,19,1,0,0,0,0,1,2663.027391558166,-0.31310946840138004,11.0,11.0,5,1,11.99888895027778,2.0,11.0,0.09090909090909091,1.0,-833.8190909090911,1.2047619047619047
199544.67,105422.22750000001,180625.0,8.0,1.8928140178028394,1.1047455778546713,1.0,86671.56,2.302308508119619,1.0,1.0,86671.56,0.0,0.0,20,0,0,1,0,0,0,69177.08912242917,1.3606013738655975,8.0,8.0,5,1,14.484722076666666,1.0,8.0,0.125,1.0,94122.4425,0.8761904761904762
343.86,642.1133333333333,953.36,3.0,0.5355129416406242,0.3606822186791978,0.0,0,343.86,1.0,0.0,0,0.0,0.0,20,1,0,0,0,0,2,273.7477644353161,-1.089518790951835,3.0,3.0,5,1,51.05611133166666,0.0,3.0,0.3333333333333333,1.0,-298.25333333333333,0.3285714285714285
354.13,2220.83,23305.59,12.0,0.15945840068803105,0.015195066934585222,1.0,271.45,1.3045864800147358,0.0,1.0,271.45,0.0,0.0,20,0,1,0,0,0,1,6641.500226320721,-0.28106601466369596,12.0,12.0,5,1,3.5247221905555555,1.0,11.0,0.16666666666666666,1.0,-1866.6999999999998,1.314285714285714
38023.5,51243.90545454545,89511.13,11.0,0.7420101895576194,0.4247907494855667,0.0,0,38023.5,1.0,0.0,0,0.0,0.0,20,0,0,1,0,0,7,27327.97123700527,-0.48376827316926746,11.0,11.0,5,1,32.59388879694444,0.0,9.0,0.2727272727272727,1.0,-13220.40545454545,1.2047619047619047
624.19,1958.1079999999997,13472.31,10.0,0.3187719982758868,0.04633132699589009,1.0,847.55,0.736463925432128,1.0,1.0,847.55,0.0,0.0,20,1,0,0,0,0,0,4063.736922504813,-0.3282491030885427,10.0,10.0,5,1,16.820277705833334,1.0,9.0,0.2,1.0,-1333.9179999999997,1.0952380952380953
1307.4,3216.486666666666,12837.89,6.0,0.4064683412336028,0.10183916515876053,1.0,963.4,1.3570687149678224,1.0,1.0,963.4,0.0,0.0,21,0,0,1,0,0,1,4740.415947199852,-0.40272555993622405,6.0,6.0,5,1,2.267777485,1.0,6.0,0.16666666666666666,1.0,-1909.0866666666661,0.657142857142857
41403.73,125646.46375,189680.69,8.0,0.3295256290091969,0.21828120722251698,2.0,373872.38,0.11074294923845406,1.0,2.0,373872.38,0.0,0.0,21,0,1,0,0,0,7,73270.78454026289,-1.149745212618925,8.0,8.0,5,1,12.259167114166667,2.0,6.0,0.375,1.0,-84242.73374999998,0.8761904761904762
220.53,23086.278333333335,34684.41,6.0,0.009552427498960962,0.006358188015883792,0.0,0,220.53,1.0,0.0,0,0.0,0.0,22,1,0,0,0,0,5,8836.86779861149,-2.587539935465161,6.0,6.0,5,1,48.22972157222222,0.0,5.0,0.3333333333333333,1.0,-22865.748333333337,0.657142857142857
63986.95,50721.912500000006,75257.35,4.0,1.261524789705041,0.8502418700631897,1.0,75257.35,0.8502418700631897,1.0,1.0,75257.35,0.0,0.0,22,0,1,0,0,0,6,18758.27418222756,0.7071566057269751,4.0,4.0,5,1,20.763611088055555,1.0,4.0,0.25,1.0,13265.037499999991,0.4380952380952381
4269.6,2947.8014285714285,4562.62,7.0,1.448401496320987,0.9357781274793869,2.0,4223.08,1.0110156568191937,1.0,2.0,4223.08,0.0,0.0,22,0,1,0,0,0,2,1434.0251165562916,0.9217401816523105,7.0,7.0,5,1,13.966112139444444,2.0,6.0,0.2857142857142857,1.0,1321.798571428572,0.7666666666666666
439.83,8857.31,37500.34,9.0,0.04965728872535793,0.011728693659844152,1.0,128.98,3.410063575748178,1.0,1.0,128.98,0.0,0.0,22,0,0,1,0,0,4,15473.174485976528,-0.5440047229887335,9.0,9.0,5,1,4.712499780833333,1.0,9.0,0.1111111111111111,1.0,-8417.48,0.9857142857142858
674.4,6147.044285714285,40823.95,7.0,0.10971126425220391,0.0165197145303186,0.0,0,674.4,1.0,0.0,0,0.0,0.0,22,0,0,1,0,0,4,15291.346955967021,-0.35789157760093454,7.0,7.0,5,1,30.739444252777776,0.0,7.0,0.14285714285714285,1.0,-5472.644285714286,0.7666666666666666
2771.2,3489.322,6322.9,10.0,0.7941944022363083,0.4382799032089706,1.0,5778.52,0.47956916303828656,1.0,1.0,5778.52,0.0,0.0,23,1,0,0,0,1,3,1703.2183216931148,-0.42162651191195394,10.0,10.0,5,1,13.651666618888889,1.0,10.0,0.1,1.0,-718.1220000000003,1.0952380952380953
92375.07,50142.204999999994,89511.13,12.0,1.8422618231487828,1.0319953507457675,1.0,38023.5,2.4294204899601564,1.0,1.0,38023.5,0.0,0.0,23,0,0,1,0,1,7,26334.205742531725,1.6037265529444373,12.0,12.0,5,1,2.9225009155555557,1.0,10.0,0.25,1.0,42232.86500000001,1.314285714285714
5875.61,3113.02625,4562.62,8.0,1.8874270655443397,1.2877710613638655,3.0,8492.68,0.6918440350984612,0.0,3.0,8492.68,0.0,0.0,23,0,1,0,0,1,4,1407.496548586862,1.9627641380532381,8.0,8.0,5,1,0.8880545552777778,3.0,7.0,0.25,1.0,2762.58375,0.8761904761904762
8915.88,39074.703636363636,93448.5,11.0,0.22817524306704448,0.09540955713574856,2.0,77938.48000000001,0.11439638032458418,1.0,2.0,77938.48000000001,0.0,0.0,23,1,0,0,0,1,3,27794.25047862139,-1.0850741832222106,11.0,11.0,5,1,8.106388439722222,2.0,11.0,0.09090909090909091,1.0,-30158.82363636364,1.2047619047619047
336.37,8015.562,37500.34,10.0,0.04196461832620096,0.008969785340612912,2.0,568.81,0.5913573952637964,1.0,2.0,568.81,0.0,0.0,23,0,0,1,0,1,1,14829.10652130974,-0.5178458991419906,10.0,10.0,5,1,0.8836110827777778,2.0,10.0,0.1,1.0,-7679.192,1.0952380952380953
714.38,4063.32625,23689.04,8.0,0.17581162723519925,0.030156561853076358,0.0,0,714.38,1.0,0.0,0,0.0,0.0,23,0,0,1,0,1,1,7937.897100090602,-0.42189338155590045,8.0,8.0,5,1,35.43305600888889,0.0,8.0,0.125,1.0,-3348.94625,0.8761904761904762
3974.94,9293.611,43777.11,10.0,0.42770673315248503,0.09079950686557427,0.0,0,3974.94,0.0,0.0,0,0.0,0.0,0,1,0,0,0,1,7,12287.032495538131,-0.4328686362578925,10.0,10.0,6,1,44.204166568055555,0.0,9.0,0.2,1.0,-5318.671,1.0952380952380953
63402.99,119459.8518181818,329397.12,11.0,0.5307472680989049,0.19248191969620135,2.0,102983.09,0.6156640862106585,1.0,0.0,0,0.0,0.0,0,1,0,0,0,1,6,98577.2253275254,-0.5686593595217498,11.0,11.0,6,1,16.735278545277776,2.0,9.0,0.18181818181818182,1.0,-56056.86181818181,1.2047619047619047
26000.27,17764.28625,58307.16,8.0,1.4636259309320687,0.44591899176704886,0.0,0,26000.27,1.0,0.0,0,0.0,0.0,0,0,0,1,0,1,6,17847.44320405822,0.4614657492299664,8.0,8.0,6,1,52.28972199416667,0.0,8.0,0.125,1.0,8235.98375,0.8761904761904762
64402.47,114788.44666666667,329397.12,12.0,0.5610535891910609,0.19551619030548903,3.0,166386.08000000002,0.38706645411683477,1.0,1.0,63402.99,0.0,0.0,0,0,1,0,0,1,2,95372.57132690656,-0.5283067863815868,12.0,12.0,6,1,0.40027713472222226,3.0,10.0,0.16666666666666666,1.0,-50385.97666666667,1.314285714285714
26888.04,111145.58142857144,195574.74,7.0,0.2419173093019429,0.13748217177739827,2.0,158118.04,0.17005042561873396,1.0,0.0,0,0.0,0.0,1,0,0,1,0,1,0,54589.321958670764,-1.5434802705987503,7.0,7.0,6,1,14.671110791666667,2.0,7.0,0.14285714285714285,1.0,-84257.54142857145,0.7666666666666666
13707.97,18440.083333333332,29681.47,6.0,0.7433789615918222,0.46183595354273216,0.0,0,13707.97,1.0,0.0,0,0.0,0.0,1,0,1,0,0,1,7,7793.221818145989,-0.6072088596676316,6.0,6.0,6,1,33.72083329972222,0.0,5.0,0.3333333333333333,1.0,-4732.113333333333,0.657142857142857
1133.93,567.55,953.36,4.0,1.9979385076204743,1.1894037929008978,1.0,343.86,3.297650206479381,1.0,0.0,0,0.0,0.0,1,0,1,0,0,1,4,268.6955930664538,2.1078871950829616,4.0,4.0,6,1,5.7497221722222225,1.0,4.0,0.25,1.0,566.3800000000001,0.4380952380952381
9680.01,8963.487777777778,16838.56,9.0,1.0799378813232299,0.5748716042226888,1.0,2838.84,3.409846979752293,1.0,0.0,0,0.0,0.0,2,1,0,0,0,1,6,4722.759155284064,0.15171686691254205,9.0,9.0,6,1,22.468611388055553,1.0,8.0,0.2222222222222222,1.0,716.5222222222219,0.9857142857142858
3002.24,16681.005833333333,47213.55,12.0,0.1799795545902083,0.06358852490439713,2.0,21575.07,0.139153198575949,1.0,0.0,0,0.0,0.0,2,1,0,0,0,1,2,13734.630585283623,-0.9959325624665765,12.0,12.0,6,1,20.711666343333334,2.0,10.0,0.16666666666666666,1.0,-13678.765833333333,1.314285714285714
1716.04,1652.9154545454546,9473.06,11.0,1.0381898210709781,0.18114949129425972,2.0,2338.81,0.7337235602721042,0.0,0.0,0,1.0,0.0,2,0,0,1,0,1,1,2621.768209664476,0.024077088593054446,11.0,11.0,6,1,20.39972186972222,2.0,10.0,0.18181818181818182,1.0,63.12454545454534,1.2047619047619047
4493.86,3419.98,5875.61,9.0,1.3140018362680483,0.7648329279853496,4.0,14368.29,0.31276233984698243,1.0,0.0,0,0.0,0.0,2,0,0,1,0,1,0,1606.6739430419602,0.6683870144596936,9.0,9.0,6,1,3.478056596111111,4.0,7.0,0.2222222222222222,1.0,1073.8799999999997,0.9857142857142858
67041.34,62866.68,133831.08,9.0,1.0664049700095504,0.5009399909198969,2.0,47109.89,1.4230841973946446,1.0,0.0,0,0.0,0.0,3,0,0,1,0,1,0,39082.99432909312,0.10681525486117648,9.0,9.0,6,1,14.107222322777778,2.0,8.0,0.2222222222222222,1.0,4174.659999999996,0.9857142857142858
437.44,1105.9041666666667,9182.07,12.0,0.39554964452163954,0.047640673617169116,2.0,700.23,0.6247090241777702,1.0,0.0,0,0.0,0.0,3,0,1,0,0,1,4,2550.4806196246736,-0.2620934115410127,12.0,12.0,6,1,7.592222240277778,2.0,12.0,0.08333333333333333,1.0,-668.4641666666666,1.314285714285714
3138.79,6098.408,9315.71,5.0,0.5146900633739165,0.3369351343053831,0.0,0,3138.79,1.0,0.0,0,0.0,0.0,3,1,0,0,0,1,1,1869.0567855792929,-1.5834821193421902,5.0,5.0,6,1,56.533332959166664,0.0,4.0,0.4,1.0,-2959.6180000000004,0.5476190476190477
2373.36,3527.368,5875.61,10.0,0.6728416201541774,0.40393422980762855,5.0,18862.15,0.12582658922763312,0.0,1.0,4493.86,1.0,0.0,3,0,1,0,0,1,4,1552.3854655536497,-0.7433772253133207,10.0,10.0,6,1,0.6286101283333334,5.0,8.0,0.2,1.0,-1154.0079999999998,1.0952380952380953
7552.84,2077.237692307692,23305.59,13.0,3.6360018056524033,0.32407847216054175,2.0,625.5799999999999,12.073339940535185,1.0,0.0,0,0.0,0.0,3,1,0,0,0,1,0,6379.794294931138,0.8582725483865167,13.0,13.0,6,1,7.786944843611111,2.0,11.0,0.15384615384615385,1.0,5475.602307692308,1.4238095238095239
1296.41,19819.742857142857,34684.41,7.0,0.06541003126752401,0.037377311593306616,1.0,220.53,5.8786106198703125,1.0,0.0,0,0.0,0.0,4,1,0,0,0,1,6,11822.308229032822,-1.5668118694159814,7.0,7.0,6,1,6.313611545555555,1.0,6.0,0.2857142857142857,1.0,-18523.332857142857,0.7666666666666666
104495.73,91800.7175,203649.27,8.0,1.1382888156620343,0.5131161530802443,1.0,103084.43,1.0136907193452978,1.0,0.0,0,0.0,0.0,4,0,1,0,0,1,6,70958.05648690535,0.17890868392573214,8.0,8.0,6,1,11.533056070833334,1.0,7.0,0.25,1.0,12695.012499999997,0.8761904761904762
286304.01,345900.57857142854,913415.49,7.0,0.8277060743362653,0.3134433487656313,1.0,530767.97,0.5394146334791077,1.0,0.0,0,0.0,0.0,5,0,1,0,0,0,3,340951.94296778634,-0.17479462956766112,7.0,7.0,6,1,10.433055961944445,1.0,6.0,0.2857142857142857,1.0,-59596.568571428536,0.7666666666666666
6728.15,19802.352499999997,84774.51,12.0,0.33976518698977815,0.07936524787934486,3.0,15845.449999999999,0.4246108504334052,1.0,0.0,0,0.0,0.0,5,0,1,0,0,0,2,28584.799681698958,-0.45738303733402,12.0,12.0,6,1,11.351666524444445,3.0,12.0,0.08333333333333333,1.0,-13074.202499999998,1.314285714285714
462546.29,328666.42888888885,738966.14,9.0,1.4073426713026764,0.6259370557898634,1.0,738966.14,0.6259370557898634,0.0,0.0,0,0.0,0.0,5,0,1,0,0,0,5,282088.742010507,0.4746019290132624,9.0,9.0,6,1,21.12777770027778,1.0,8.0,0.2222222222222222,1.0,133879.86111111112,0.9857142857142858
77983.91,36561.46833333333,93448.5,12.0,2.1329534494899254,0.8345121644542182,3.0,86854.36,0.8978698363559412,1.0,0.0,0,0.0,0.0,5,0,1,0,0,0,3,27894.219048449915,1.4849830208445474,12.0,12.0,6,1,5.804444638055555,3.0,12.0,0.08333333333333333,1.0,41422.44166666667,1.314285714285714
26979.05,19162.888333333332,36898.75,6.0,1.4078801447207028,0.7311643348351908,1.0,21837.97,1.2354193178212076,0.0,0.0,0,0.0,0.0,5,1,0,0,0,0,7,11040.931260585616,0.7079259423133203,6.0,6.0,6,1,17.405278284444446,1.0,5.0,0.3333333333333333,1.0,7816.161666666667,0.657142857142857
664.75,5462.96375,40823.95,8.0,0.12168303331685114,0.016283333680351852,1.0,674.4,0.9856909845788849,1.0,0.0,0,0.0,0.0,5,0,0,1,0,0,1,14288.646124057417,-0.33580604546720305,8.0,8.0,6,1,7.001944653611111,1.0,8.0,0.125,1.0,-4798.21375,0.8761904761904762
10138.71,8810.095454545455,43777.11,11.0,1.150805919448814,0.23159843123495358,1.0,3974.94,2.5506573684131078,0.0,1.0,3974.94,0.0,0.0,5,1,0,0,0,0,7,11766.295547088186,0.1129169788517965,11.0,11.0,6,1,5.789166166666667,1.0,9.0,0.18181818181818182,1.0,1328.614545454544,1.2047619047619047
10760.7,8920.813333333334,43777.11,12.0,1.2062465156390823,0.2458065413637401,2.0,14113.65,0.7624321135921609,1.0,2.0,14113.65,0.0,1.0,5,1,0,0,0,0,6,11225.27677018768,0.16390568396078,12.0,12.0,6,1,0.032777800555555556,2.0,9.0,0.16666666666666666,1.0,1839.8866666666672,1.314285714285714
39442.41,36434.13,88164.87,7.0,1.0825676364441803,0.4473710447256374,1.0,48313.82,0.8163794541603211,1.0,0.0,0,0.0,0.0,6,1,0,0,0,0,6,26349.612372254483,0.11416790340216365,7.0,7.0,6,1,12.803055425277778,1.0,7.0,0.14285714285714285,1.0,3008.280000000006,0.7666666666666666
15186.97,13807.097500000002,36156.33,12.0,1.0999393608975383,0.4200362702741124,2.0,15632.46,0.9715022459676852,1.0,0.0,0,0.0,0.0,6,0,1,0,0,0,6,9460.753593345631,0.14585228189121768,12.0,12.0,6,1,19.248055353055555,2.0,9.0,0.25,1.0,1379.8724999999977,1.314285714285714
46780.73,7317.453636363635,37500.34,11.0,6.393034014937388,1.2474748228949393,3.0,905.18,51.681135243818915,1.0,0.0,0,0.0,0.0,6,0,0,1,0,0,0,14257.386449117714,2.7679179844408623,11.0,11.0,6,1,7.257500593888889,3.0,11.0,0.09090909090909091,1.0,39463.27636363637,1.2047619047619047
83881.5,18796.644615384615,84774.51,13.0,4.462578386535273,0.9894660553036521,4.0,22573.6,3.7159115072474043,1.0,1.0,6728.15,0.0,0.0,6,0,1,0,0,0,0,27607.040834636013,2.3575455179882736,13.0,13.0,6,1,1.6619450158333333,4.0,13.0,0.07692307692307693,1.0,65084.85538461538,1.4238095238095239
23406.53,13913.24153846154,36156.33,13.0,1.6823203949486083,0.6473701838654531,3.0,30819.43,0.7594731635205453,0.0,1.0,15186.97,0.0,1.0,6,0,1,0,0,0,7,9066.063216608818,1.047123567828975,13.0,13.0,6,1,0.14361063444444444,3.0,10.0,0.23076923076923078,1.0,9493.28846153846,1.4238095238095239
36799.35,33561.475,64131.66,6.0,1.0964759445167414,0.573809410203946,1.0,3940.83,9.337969412534923,1.0,0.0,0,0.0,0.0,7,0,0,1,0,0,7,20722.180583340887,0.15625165445199402,6.0,6.0,6,1,13.502776706944443,1.0,5.0,0.3333333333333333,1.0,3237.875,0.657142857142857
622.56,579.7277777777778,957.04,9.0,1.0738833360485285,0.6505057259884643,2.0,1387.29,0.44875981229591505,1.0,0.0,0,0.0,0.0,7,1,0,0,0,0,0,284.9027205371062,0.15033981473210836,9.0,9.0,6,1,13.24861124111111,1.0,7.0,0.3333333333333333,1.0,42.832222222222185,0.9857142857142858
79.77,4929.828888888889,40823.95,9.0,0.016181088998806808,0.0019540000416422222,2.0,1339.15,0.05956763618713362,1.0,1.0,664.75,0.0,0.0,7,1,0,0,0,0,0,13461.159945280016,-0.36030021993680417,9.0,9.0,6,1,2.0947219816666665,2.0,9.0,0.1111111111111111,1.0,-4850.058888888889,0.9857142857142858
3668.02,3270.7125,6054.8,8.0,1.1214742965026734,0.6058036599061901,2.0,10306.630000000001,0.3558893644188255,1.0,0.0,0,0.0,0.0,7,1,0,0,0,0,0,1667.349117806466,0.23828692848843222,8.0,8.0,6,1,12.967776899166667,2.0,6.0,0.375,1.0,397.3074999999999,0.8761904761904762
9306.32,9035.14,16838.56,10.0,1.030013923414579,0.5526790889482236,1.0,9680.01,0.9613957010374988,1.0,1.0,9680.01,0.0,0.0,7,1,0,0,0,0,1,4458.421444562339,0.060824218475519345,10.0,10.0,6,1,5.655833500833333,1.0,9.0,0.2,1.0,271.1800000000003,1.0952380952380953
237.74,3479.4170588235297,31700.13,17.0,0.06832753762504841,0.007499653786908761,4.0,23661.41,0.010047583808403641,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,1,9057.306358659956,-0.3579074098254463,17.0,17.0,6,1,16.660833392222223,4.0,17.0,0.058823529411764705,1.0,-3241.6770588235295,1.8619047619047617
6008.65,6578.946363636364,35830.21,11.0,0.9133149394880997,0.1676978728285433,1.0,6007.16,1.000248037342105,0.0,0.0,0,0.0,0.0,8,1,0,0,0,0,0,9983.984232827366,-0.05712112021984458,11.0,11.0,6,1,18.125277640555556,1.0,11.0,0.09090909090909091,1.0,-570.2963636363647,1.2047619047619047
2672.94,4088.397142857143,23450.65,14.0,0.6537867791708801,0.11398148878602511,2.0,3189.33,0.8380882505102953,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,0,6541.365555591854,-0.21638557436178543,14.0,14.0,6,1,14.325277605833334,2.0,14.0,0.07142857142857142,1.0,-1415.457142857143,1.5333333333333332
3096.55,2977.6471428571426,5548.97,7.0,1.0399318157720887,0.5580405012101345,2.0,6702.33,0.4620109723036616,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,2,1569.6801255002486,0.07574973729438274,7.0,7.0,6,1,14.40694521388889,2.0,7.0,0.14285714285714285,1.0,118.90285714285756,0.7666666666666666
7652.03,8683.1,49776.89,10.0,0.8812555423754188,0.15372655865000806,2.0,54396.32,0.14067183221217905,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,0,14759.371823700507,-0.06985866419763982,10.0,10.0,6,1,21.280277904166667,2.0,9.0,0.2,1.0,-1031.0700000000006,1.0952380952380953
1069.15,913.9728571428572,1331.09,7.0,1.1697830976537285,0.8032139073991993,1.0,1234.13,0.8663187832724267,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,1,362.3043488428978,0.42830604532553035,7.0,7.0,6,1,21.534167275,1.0,7.0,0.14285714285714285,1.0,155.17714285714294,0.7666666666666666
7263.55,22129.474545454545,44903.91,11.0,0.3282296642462283,0.16175762867866073,1.0,12035.98,0.6034863800039548,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,7,10642.798956467574,-1.3968059160246187,11.0,11.0,6,1,21.253610927500002,1.0,10.0,0.18181818181818182,1.0,-14865.924545454545,1.2047619047619047
7833.81,7336.948571428571,31839.65,7.0,1.0677204458685043,0.24603945081054598,0.0,0,7833.81,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,5,11027.44979374716,0.04505678446644683,7.0,7.0,6,1,38.52611135972222,0.0,6.0,0.2857142857142857,1.0,496.8614285714293,0.7666666666666666
22846.94,26372.22090909091,93680.71,11.0,0.8663259753039725,0.24388094411325445,1.0,5247.12,4.354186677644117,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,5,33800.34111831401,-0.10429719915402896,11.0,11.0,6,1,14.658611337777778,1.0,9.0,0.2727272727272727,1.0,-3525.2809090909104,1.2047619047619047
9772.15,1202.378,1930.2,5.0,8.12735262953913,5.062765516526785,0.0,0,9772.15,1.0,0.0,0,0.0,0.0,8,1,0,0,0,0,4,515.6395558139426,16.619694713824895,5.0,5.0,6,1,24.340000111111113,0.0,5.0,0.2,1.0,8569.771999999999,0.5476190476190477
16889.04,7324.686,15231.02,5.0,2.305769830952481,1.1088581066796577,0.0,0,16889.04,1.0,0.0,0,0.0,0.0,8,0,1,0,0,0,2,5004.5870372169575,1.911117526555942,5.0,5.0,6,1,44.98555529527778,0.0,4.0,0.4,1.0,9564.354000000001,0.5476190476190477
1052.78,668.5176923076923,1133.73,13.0,1.574797514132875,0.9285985199297893,1.0,1133.73,0.9285985199297893,1.0,0.0,0,0.0,0.0,8,0,0,1,0,0,0,348.684407431559,1.1020346752033414,13.0,13.0,6,1,17.088610773611112,1.0,13.0,0.07692307692307693,1.0,384.2623076923077,1.4238095238095239
