transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,amount_to_sender_avg,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,same_day_count,rapid_transfer_count,is_new_recipient,unique_recipients_7d,hour,is_off_hours,counterparty_change_score_7d,is_cross_border,is_high_risk_country,cross_border_count_7d,cross_border_volume_7d,cross_border_ratio_7d,transaction_type_sequence_last_3,time_since_last_transaction_hours,recurring_pattern_score,amount_near_threshold_flag,same_day_cumulative_amount,structuring_pattern_score
2462,ACC000050,49839.93,7321.810909090909,38804.61,6.807049597268038,0.0,0.0,0.0,0.0,0.0,9,40726.43,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.16922930390709337,"withdraw,deposit,withdraw",-452.840277665,0.0,0.0,101603.73999999999,0.0
2463,ACC000050,204.02,10864.9875,49839.93,0.0187777482486749,0.0,0.0,0.0,0.0,0.0,12,130379.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-673.2172220977777,0.0,0.0,2301.8,0.0
2464,ACC000050,705.8,10044.913076923076,49839.93,0.0702644208660686,0.0,0.0,0.0,0.0,0.0,11,91575.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-552.7658331958334,0.0,0.0,3349.8599999999997,0.0
2465,ACC000050,1115.86,9377.833571428571,49839.93,0.1189891024937452,0.0,0.0,0.0,0.0,0.0,14,131289.67,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-652.3169442936111,0.0,0.0,5007.889999999999,0.0
2466,ACC000050,1612.42,8827.035333333333,49839.93,0.1826683522961616,0.0,0.0,0.0,0.0,0.0,8,40194.72,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.19984056802204558,"withdraw,deposit,withdraw",-383.68472205666666,0.0,0.0,5176.14,0.0
2467,ACC000050,1004.72,8376.121875,49839.93,0.1199504991682084,0.0,0.0,0.0,0.0,0.0,11,92178.78,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.16922930390709337,"withdraw,deposit,withdraw",-451.90805537638886,0.0,0.0,52768.53,0.0
2468,ACC000050,554.0,7942.510000000001,49839.93,0.0697512499197356,0.0,0.0,0.0,0.0,0.0,10,42338.85,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.19832615216406155,"withdraw,deposit,withdraw",-413.27333314027777,0.0,0.0,2080.13,0.0
2469,ACC000050,788.94,7532.037222222223,49839.93,0.1047445699912824,0.0,0.0,0.0,0.0,0.0,5,10784.64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.2641144890487522,"withdraw,deposit,withdraw",-236.48527757,0.0,0.0,38454.3,0.0
2470,ACC000050,35253.32,7177.137368421052,49839.93,4.91189149522376,0.0,0.0,0.0,0.0,0.0,7,39148.56,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.2634221307357294,"withdraw,deposit,withdraw",-244.07916644583332,0.0,0.0,72918.68,0.0
2471,ACC000050,1295.42,8580.9465,49839.93,0.1509646983581589,0.0,0.0,0.0,0.0,0.0,20,171618.93,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-671.4988886552777,0.0,0.0,3393.2000000000003,0.0
2472,ACC000050,685.91,8234.016666666666,49839.93,0.0833019931544143,0.0,0.0,0.0,0.0,0.0,18,170299.05,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-620.9347219716667,0.0,0.0,1371.82,0.0
2473,ACC000050,752.07,7890.92090909091,49839.93,0.095308267395452,0.0,0.0,0.0,0.0,0.0,5,10784.64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.2704661734010947,"withdraw,deposit,withdraw",-173.41638862250002,0.0,0.0,1504.14,0.0
2474,ACC000050,598.34,7580.536086956521,49839.93,0.0789310931491423,0.0,0.0,0.0,0.0,0.0,23,174352.33,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-674.2316663869444,0.0,0.0,2696.1200000000003,0.0
2475,ACC000050,728.28,7289.611250000001,49839.93,0.0999065622326567,0.0,0.0,0.0,0.0,0.0,9,75153.95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.20209561674854704,"withdraw,deposit,withdraw",-291.4777774808333,0.0,0.0,38994.13,0.0
2476,ACC000050,819.21,7027.158,49839.93,0.1165777117861872,0.0,0.0,0.0,0.0,0.0,2,1275.58,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8340.16,0.567461278654884,"withdraw,deposit,withdraw",-1.815555243888889,0.0,0.0,2914.0,0.0
2477,ACC000050,841.81,6788.390769230769,49839.93,0.1240072984330261,0.0,0.0,0.0,0.0,0.0,19,133088.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-508.5736107858333,0.0,0.0,3365.82,0.0
2478,ACC000050,589.79,6568.147037037037,49839.93,0.0897954928040193,0.0,0.0,0.0,0.0,0.0,27,177339.97,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-652.2855552133333,0.0,0.0,4481.82,0.0
2479,ACC000050,903.29,6354.634285714286,49839.93,0.1421466538256444,0.0,0.0,0.0,0.0,0.0,14,80148.96,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.200597095281901,"withdraw,deposit,withdraw",-381.4219440827778,0.0,0.0,4467.01,0.0
2480,ACC000050,800.16,6166.656896551724,49839.93,0.1297558812534931,0.0,0.0,0.0,0.0,0.0,12,77488.53,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.20209561674854704,"withdraw,deposit,withdraw",-307.9688885108334,0.0,0.0,2387.41,0.0
2481,ACC000050,420.78,5987.773666666666,49839.93,0.0702731972556744,0.0,0.0,0.0,0.0,0.0,4,3188.4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8340.16,0.13033102664343255,"withdraw,deposit,withdraw",-71.20944405027778,0.0,0.0,1712.59,0.0
2482,ACC000050,934.8,5808.193225806452,49839.93,0.1609450587570983,0.0,0.0,0.0,0.0,0.0,23,136054.24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-527.6652773688888,0.0,0.0,2311.99,0.0
2483,ACC000050,673.32,5655.8996875,49839.93,0.1190473730444852,0.0,0.0,0.0,0.0,0.0,24,136989.04,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-507.43972179499997,0.0,0.0,3197.3300000000004,0.0
2484,ACC000050,856.46,5504.912424242424,49839.93,0.1555810399868195,0.0,0.0,0.0,0.0,0.0,8,12776.7,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.2704661734010947,"withdraw,deposit,withdraw",-192.34111066555556,0.0,0.0,48610.26,0.0
2485,ACC000050,1564.63,5368.193235294118,49839.93,0.2914630549647633,0.0,0.0,0.0,0.0,0.0,31,180420.79,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-646.8336106491668,0.0,0.0,5456.66,0.0
2486,ACC000050,746.37,5259.52,49839.93,0.1419083870771477,0.0,0.0,0.0,0.0,0.0,4,2515.57,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8340.16,0.13195789642896188,"withdraw,deposit,withdraw",-52.909166184166665,0.0,0.0,1492.74,0.0
2487,ACC000050,442.39,5134.154722222223,49839.93,0.0861660826241169,0.0,0.0,0.0,0.0,0.0,28,139970.99,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-531.1652772788889,0.0,0.0,1819.58,0.0
2488,ACC000050,874.15,5007.35027027027,49839.93,0.1745733677130635,0.0,0.0,0.0,0.0,0.0,29,140413.38,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-551.4961105916667,0.0,0.0,3518.21,0.0
2489,ACC000050,1130.58,4898.581842105263,49839.93,0.2307974096262339,0.0,0.0,0.0,0.0,0.0,7,12695.71,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8340.16,0.06493250380147603,"withdraw,deposit,withdraw",-99.93694390444443,0.0,0.0,3354.7699999999995,0.0
2490,ACC000050,871.03,4801.96641025641,49839.93,0.1813902733970789,0.0,0.0,0.0,0.0,0.0,5,3261.94,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8340.16,0.13195789642896188,"withdraw,deposit,withdraw",-68.11944388694444,0.0,0.0,2162.84,0.0
2491,ACC000050,515.58,4703.693,49839.93,0.1096117454944444,0.0,0.0,0.0,0.0,0.0,22,86431.63,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.19832615216406155,"withdraw,deposit,withdraw",-404.06111053694445,0.0,0.0,2041.71,0.0
2492,ACC000050,1328.02,4601.543902439024,49839.93,0.2886031358510108,0.0,0.0,0.0,0.0,0.0,18,82313.91,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.20209561674854704,"withdraw,deposit,withdraw",-335.52166607,0.0,0.0,2656.04,0.0
2493,ACC000050,621.75,4523.602857142857,49839.93,0.1374457527849167,0.0,0.0,0.0,0.0,0.0,41,189392.98,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-650.0486104947222,0.0,0.0,4513.78,0.0
2494,ACC000050,46822.05,4432.862093023256,49839.93,10.562487399211395,0.0,0.0,0.0,0.0,0.0,12,16381.14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.2704661734010947,"withdraw,deposit,withdraw",-193.0002771377778,0.0,0.0,94575.85,0.0
2495,ACC000050,37537.57,5396.252727272728,49839.93,6.95622905322515,0.0,0.0,0.0,0.0,0.0,18,128348.87,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,45877.729999999996,0.20209561674854704,"withdraw,deposit,withdraw",-289.09249934194446,0.0,0.0,75803.42,0.0
2496,ACC000050,1623.1,6110.504222222222,49839.93,0.2656245607518332,0.0,0.0,0.0,0.0,0.0,16,126820.43,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45877.729999999996,0.2634221307357294,"withdraw,deposit,withdraw",-243.40249932277777,0.0,0.0,39288.46,0.0
2497,ACC000050,1352.28,6012.951956521739,49839.93,0.2248945293057425,0.0,0.0,0.0,0.0,0.0,39,270605.98,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-597.1355548586112,0.0,0.0,41509.17,0.0
2498,ACC000050,456.55,5913.788723404256,49839.93,0.0772009318143493,0.0,0.0,0.0,0.0,0.0,28,174789.66,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.19832615216406155,"withdraw,deposit,withdraw",-410.36916594583334,0.0,0.0,1982.68,0.0
2499,ACC000050,919.16,5800.09625,49839.93,0.1584732322329995,0.0,0.0,0.0,0.0,0.0,31,226090.86,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46320.12,0.1688062831926521,"withdraw,deposit,withdraw",-455.53527703444445,0.0,0.0,52682.97,0.0
2500,ACC000050,1064.11,5700.485306122449,49839.93,0.1866700715563851,0.0,0.0,0.0,0.0,0.0,39,232491.17,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47435.979999999996,0.16917984582001738,"withdraw,deposit,withdraw",-552.9519436783334,0.0,0.0,3708.17,0.0
2501,ACC000051,9082.81,129.26163248872672,258.52326497745344,70.26686747741746,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.041627301741378214,"deposit,deposit,deposit",-128.85055608638888,0.0,1.0,36780.97,1.0
2502,ACC000051,8878.38,9082.81,9082.81,0.9774926482002816,0.0,0.0,0.0,0.0,0.0,1,9082.81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-558.0425005227778,0.0,1.0,36803.759999999995,1.0
2503,ACC000051,9563.92,8980.595,9082.81,1.0649539367937204,0.0,0.0,0.0,0.0,0.0,2,17961.19,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-553.0213894041666,0.0,1.0,37489.299999999996,1.0
2504,ACC000051,9533.33,9175.036666666669,9563.92,1.0390508884433158,0.0,0.0,0.0,0.0,0.0,1,9082.81,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.03993244504875008,"deposit,deposit,deposit",-147.66638939583333,0.0,1.0,47599.39,1.0
2505,ACC000051,9681.68,9264.61,9563.92,1.0450175452609445,0.0,0.0,0.0,0.0,0.0,2,18616.14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.03290268667483646,"deposit,deposit,deposit",-264.6594449438889,0.0,1.0,28528.81,0.6666666666666666
2506,ACC000051,9720.22,9348.024,9681.68,1.0398154733021652,0.0,0.0,0.0,0.0,0.0,3,28297.82,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.04506461079655817,"deposit,deposit,deposit",-436.6355560475,0.0,1.0,37998.37,1.0
2507,ACC000051,9518.69,9410.056666666664,9720.22,1.0115443867323508,0.0,0.0,0.0,0.0,0.0,2,18616.14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.041627301741378214,"deposit,deposit,deposit",-144.24916714944445,0.0,1.0,47584.75,1.0
2508,ACC000051,8924.31,9425.575714285716,9720.22,0.9468185573507218,0.0,0.0,0.0,0.0,0.0,3,28134.83,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.03669700442777675,"deposit,deposit,deposit",-217.87722269583332,0.0,1.0,26862.22,0.6666666666666666
2509,ACC000051,9588.46,9362.9175,9720.22,1.0240889124570411,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"deposit,deposit,deposit",-8.867222671666667,0.0,1.0,37129.54,1.0
2510,ACC000051,9013.6,9387.977777777778,9720.22,0.960121573927884,0.0,0.0,0.0,0.0,0.0,5,46647.6,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.03669700442777675,"deposit,deposit,deposit",-216.28111155138888,0.0,1.0,26951.510000000002,0.6666666666666666
2511,ACC000051,9375.47,9350.54,9720.22,1.0026661561792154,0.0,0.0,0.0,0.0,0.0,7,65342.88,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.058976798247562696,"deposit,deposit,deposit",-290.69861154166665,0.0,1.0,27758.480000000003,0.6666666666666666
2512,ACC000051,9080.04,9352.806363636364,9720.22,0.9708358803730956,0.0,0.0,0.0,0.0,0.0,1,9588.46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.05629199461917152,"deposit,deposit,deposit",-28.335000420555556,0.0,1.0,53868.33,1.0
2513,ACC000051,9165.45,9330.075833333334,9720.22,0.9823553595625472,0.0,0.0,0.0,0.0,0.0,9,83798.39,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.06316153055800645,"deposit,deposit,deposit",-267.9038893008333,0.0,1.0,28012.58,0.6666666666666666
2514,ACC000051,8808.2,9317.412307692308,9720.22,0.9453483122913956,0.0,0.0,0.0,0.0,0.0,13,121126.36,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-626.1572226233333,0.0,1.0,26765.260000000002,0.6666666666666666
2515,ACC000051,9529.31,9281.04,9720.22,1.0267502348874695,0.0,0.0,0.0,0.0,0.0,11,102684.06,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.03869850056610269,"deposit,deposit,deposit",-528.9544448341667,0.0,1.0,19058.62,0.3333333333333333
2516,ACC000051,9744.1,9297.591333333334,9720.22,1.048024122663454,0.0,0.0,0.0,0.0,0.0,10,92963.84,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.050969477245796695,"deposit,deposit,deposit",-387.3672226005555,0.0,1.0,37446.11,1.0
2517,ACC000051,8725.42,9325.498125,9744.1,0.9356518958069064,0.0,0.0,0.0,0.0,0.0,2,18668.5,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.05629199461917152,"deposit,deposit,deposit",-31.479167032777777,0.0,1.0,53513.71,1.0
2518,ACC000051,9483.08,9290.199411764706,9744.1,1.020761727459912,0.0,0.0,0.0,0.0,0.0,16,149125.19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-556.3247225777777,0.0,1.0,37408.46,1.0
2519,ACC000051,9164.59,9300.915,9744.1,0.985342839924889,0.0,0.0,0.0,0.0,0.0,18,167416.47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-606.5841670094445,0.0,1.0,27235.25,0.6666666666666666
2520,ACC000051,9470.53,9293.74,9744.1,1.019022481799577,0.0,0.0,0.0,0.0,0.0,11,101689.26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.05397643609674493,"deposit,deposit,deposit",-338.7052781061111,0.0,1.0,18941.06,0.3333333333333333
2521,ACC000051,8540.45,9302.5795,9744.1,0.9180733150412744,0.0,0.0,0.0,0.0,0.0,14,130624.11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.04211780727485387,"deposit,deposit,deposit",-461.51694476,0.0,1.0,35980.34,1.0
2522,ACC000051,9057.44,9266.28761904762,9744.1,0.977461565231548,0.0,0.0,0.0,0.0,0.0,6,55528.75,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.03993244504875008,"deposit,deposit,deposit",-150.10638919166666,0.0,1.0,47123.5,1.0
2523,ACC000051,8914.77,9256.794545454546,9744.1,0.9630515138069587,0.0,0.0,0.0,0.0,0.0,14,129961.33,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.04837770775981099,"deposit,deposit,deposit",-393.1330558463889,0.0,1.0,36616.78,1.0
2524,ACC000051,9715.39,9241.923913043478,9744.1,1.0512302515592344,0.0,0.0,0.0,0.0,0.0,23,212564.25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-675.662778055,0.0,1.0,19430.78,0.3333333333333333
2525,ACC000051,9371.56,9261.651666666668,9744.1,1.0118670337958078,0.0,0.0,0.0,0.0,0.0,23,212564.25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-649.4047224844445,0.0,1.0,36303.68,1.0
2526,ACC000051,8871.21,9266.048,9744.1,0.9573887378955946,0.0,0.0,0.0,0.0,0.0,24,221935.81,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-651.0986113583333,0.0,1.0,35803.33,1.0
2527,ACC000051,9562.36,9250.861923076924,9744.1,1.0336723301583417,0.0,0.0,0.0,0.0,0.0,17,157136.77,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.04211780727485387,"deposit,deposit,deposit",-463.048333565,0.0,1.0,37002.25,1.0
2528,ACC000051,8665.15,9262.398888888889,9744.1,0.9355189842228296,0.0,0.0,0.0,0.0,0.0,3,27393.92,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"deposit,deposit,deposit",-26.02305577222222,0.0,1.0,53453.44,1.0
2529,ACC000051,9992.77,9241.068571428572,9744.1,1.0813435613815845,0.0,0.0,0.0,0.0,0.0,15,138626.48,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.052432601521076795,"deposit,deposit,deposit",-366.3291668711111,0.0,1.0,19985.54,0.3333333333333333
2530,ACC000051,8815.35,9266.989310344828,9992.77,0.9512636418129176,0.0,0.0,0.0,0.0,0.0,10,91189.25,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8815.35,0.038289800015297935,"deposit,deposit,deposit",-194.32222241166664,0.0,1.0,17630.7,0.3333333333333333
2531,ACC000051,9205.09,9251.934666666666,9992.77,0.9949367707020846,0.0,0.0,0.0,0.0,0.0,2,18253.61,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"deposit,deposit,deposit",-2.956666839722222,0.0,1.0,36746.17,1.0
2532,ACC000051,9098.29,9250.423548387096,9992.77,0.9835538829555948,0.0,0.0,0.0,0.0,0.0,8,73398.99,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.043476571152045916,"deposit,deposit,deposit",-125.9363890488889,0.0,1.0,36796.45,1.0
2533,ACC000051,8653.58,9245.669375,9992.77,0.9359603560342542,0.0,0.0,0.0,0.0,0.0,21,194372.97,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17468.93,0.04506461079655817,"deposit,deposit,deposit",-433.5538890277778,0.0,1.0,36931.73,1.0
2534,ACC000051,8599.14,9227.727272727272,9992.77,0.9318805970149254,0.0,0.0,0.0,0.0,0.0,29,267748.64,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-585.3555556769444,0.0,1.0,26240.32,0.6666666666666666
2535,ACC000051,9641.27,9209.239411764704,9992.77,1.0469127328456007,0.0,0.0,0.0,0.0,0.0,5,45264.16,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.05629199461917152,"deposit,deposit,deposit",-26.328888992222222,0.0,1.0,54429.56,1.0
2536,ACC000051,9148.86,9221.583142857142,9992.77,0.9921138115082256,0.0,0.0,0.0,0.0,0.0,34,313040.02,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-628.3955556447222,0.0,1.0,27105.920000000002,0.6666666666666666
2537,ACC000051,8676.41,9219.563055555556,9992.77,0.9410868983396928,0.0,0.0,0.0,0.0,0.0,6,54905.43,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"deposit,deposit,deposit",-24.879166735,0.0,1.0,53464.7,1.0
2538,ACC000051,8988.11,9204.883243243245,9992.77,0.9764501908916268,0.0,0.0,0.0,0.0,0.0,18,164848.26,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.05397643609674493,"deposit,deposit,deposit",-314.0900000536111,0.0,1.0,17976.22,0.3333333333333333
2539,ACC000051,9956.6,9199.178684210528,9992.77,1.0823357542874463,0.0,0.0,0.0,0.0,0.0,12,109872.4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.03993244504875008,"deposit,deposit,deposit",-153.67944448138888,0.0,1.0,48022.659999999996,1.0
2540,ACC000051,9042.04,9218.599743589744,9992.77,0.9808474444600422,0.0,0.0,0.0,0.0,0.0,34,313610.17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-585.7527777986111,0.0,1.0,26683.22,0.6666666666666666
2541,ACC000051,8747.53,9214.18575,9992.77,0.9493546404792198,0.0,0.0,0.0,0.0,0.0,2,18793.55,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"deposit,deposit,deposit",0.0,0.0,1.0,36288.61,1.0
2542,ACC000051,9691.48,9202.803902439024,9992.77,1.0531007834939805,0.0,0.0,0.0,0.0,0.0,8,72329.37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.05050667094156338,"deposit,deposit,deposit",-76.58499998527778,0.0,1.0,19382.96,0.3333333333333333
2543,ACC000051,9337.08,9214.439047619047,9992.77,1.0133096493174636,0.0,0.0,0.0,0.0,0.0,30,276830.76,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.04211780727485387,"deposit,deposit,deposit",-460.66444441388893,0.0,1.0,36776.97,1.0
2544,ACC000051,8689.35,9217.291162790698,9992.77,0.942722742130362,0.0,0.0,0.0,0.0,0.0,42,386628.13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-650.8899999491666,0.0,1.0,35621.47,1.0
2545,ACC000051,8931.54,9205.2925,9992.77,0.9702614012536812,0.0,0.0,0.0,0.0,0.0,44,405032.87,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-700.5566665930555,0.0,1.0,17863.08,0.3333333333333333
2546,ACC000051,8906.07,9199.209111111111,9992.77,0.9681343137686644,0.0,0.0,0.0,0.0,0.0,38,350428.3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.037947674489456844,"deposit,deposit,deposit",-601.0966665702778,0.0,1.0,26976.73,0.6666666666666666
2547,ACC000051,9517.06,9192.83652173913,9992.77,1.0352691443488795,0.0,0.0,0.0,0.0,0.0,12,109720.64,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8815.35,0.043476571152045916,"deposit,deposit,deposit",-122.7172221036111,0.0,1.0,37215.22,1.0
2548,ACC000051,9043.14,9199.73489361702,9992.77,0.9829783254161304,0.0,0.0,0.0,0.0,0.0,27,249871.21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.04959717359994531,"deposit,deposit,deposit",-388.68388875277776,0.0,1.0,36745.15,1.0
2549,ACC000051,9904.35,9196.4725,9992.77,1.0769727197031254,0.0,0.0,0.0,0.0,0.0,33,304728.04,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.04402380445116745,"deposit,deposit,deposit",-441.63166651027774,0.0,1.0,38182.5,1.0
2550,ACC000051,9007.54,9210.918979591836,9992.77,0.9779197949691608,0.0,0.0,0.0,0.0,0.0,23,211749.04,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17468.93,0.05397643609674493,"deposit,deposit,deposit",-296.1516664888889,0.0,1.0,27390.550000000003,0.6666666666666666
