transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count,hour,is_off_hours,is_cross_border,is_high_risk_country,cross_border_count_7d,cross_border_volume_7d,cross_border_ratio_7d,time_since_last_transaction_hours,recurring_pattern_score,amount_near_threshold_flag,same_day_cumulative_amount,structuring_pattern_score,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,unique_recipients_7d,counterparty_change_score_7d
2228,ACC000045,511.65,439.2151851851852,805.29,27,1.1649187397386416,0.6353611742353686,0,0.0,511.65,0.0,0,0.0,0,0,16,0.0,0.0,1.0,0.0,0.0,0.0,27.26583362388889,0.5,0.0,511.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,ACC000045,22.16,441.8021428571428,805.29,28,0.0501581994525668,0.0275180369804666,15,5899.11,0.0037564988616926,1.0,2,721.34,1,0,14,0.0,0.0,1.0,0.0,0.0,0.0,-385.9722222069445,0.5,0.0,743.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,ACC000045,129.54,427.3317241379311,805.29,29,0.3031368669417766,0.1608613046231792,4,1818.87,0.0712200432136436,0.0,0,0.0,1,0,12,0.0,0.0,1.0,0.0,0.0,0.0,-100.1752777436111,0.5,0.0,129.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,ACC000045,323.77,417.4053333333333,805.29,30,0.7756728871057389,0.4020539184641558,10,3738.02,0.0866153739145322,0.0,3,986.06,1,0,15,0.0,0.0,1.0,0.0,0.0,0.0,-289.1841666161111,0.5,0.0,1309.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,ACC000045,339.63,414.3848387096774,805.29,31,0.8196004493251948,0.4217486868084789,7,2751.96,0.1234138577595604,1.0,0,0.0,0,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-218.97444437583331,0.5,0.0,339.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,ACC000045,552.87,412.04875,805.29,32,1.3417587118029115,0.6865477033118504,4,1818.87,0.3039634498342378,1.0,1,348.0,0,0,12,0.0,0.0,1.0,0.0,0.0,0.0,-51.840277691666664,0.5,0.0,900.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,ACC000045,368.51,416.3160606060606,805.29,33,0.8851688293349386,0.4576115436674987,16,5986.96,0.0615521065782968,0.0,1,370.69,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-341.33749989583333,0.5,0.0,739.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,ACC000045,441.07,414.91,805.29,34,1.0630498180328265,0.5477157297371134,19,6625.67,0.0665698714243238,1.0,1,257.49,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-366.10055543111116,0.5,0.0,698.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,ACC000045,807.17,415.65742857142857,805.29,35,1.941911642898238,1.002334562704119,17,6355.47,0.1270039823962665,0.0,2,739.2,0,0,14,0.0,0.0,1.0,0.0,0.0,0.0,-338.31611094749996,0.5,0.0,1546.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,ACC000045,463.41,426.53277777777777,807.17,36,1.0864581203216117,0.5741169765972473,27,10412.42,0.0445055040038723,1.0,0,0.0,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-508.9236109088889,0.5,0.0,463.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,ACC000045,659.78,427.5294594594595,807.17,37,1.5432386830937523,0.8173990609165356,20,7851.75,0.0840296749132359,0.0,2,698.56,0,0,14,0.0,0.0,1.0,0.0,0.0,0.0,-361.8008330988889,0.5,0.0,1358.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,ACC000045,540.77,433.6413157894737,807.17,38,1.2470444588876206,0.6699580014123419,6,2501.28,0.2161973069788268,0.0,1,539.7,0,0,12,0.0,0.0,1.0,0.0,0.0,0.0,-76.30916640861112,0.5,0.0,1080.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,ACC000045,835.56,436.38820512820513,807.17,39,1.9147171948758868,1.0351722685431817,9,3845.6,0.2172768878718535,1.0,0,0.0,1,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-194.74472194277777,0.5,0.0,835.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,ACC000045,492.92,446.3675,835.56,40,1.104291867127423,0.589927713150462,28,11858.1,0.0415682107588905,0.0,0,0.0,1,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-479.91305525583334,0.5,0.0,492.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,ACC000045,482.27,447.5029268292683,835.56,41,1.077691275489682,0.5771817703097324,16,6735.11,0.0716053635352652,0.0,1,404.49,0,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-311.5063885630555,0.5,0.0,886.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,ACC000045,525.04,448.3307142857143,835.56,42,1.1710997780656178,0.6283689980372444,1,511.65,1.0261702335580962,0.0,0,0.0,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,19.525278125555555,0.5,0.0,525.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,ACC000045,273.99,450.1146511627907,835.56,43,0.6087115789103861,0.3279118196179807,10,4370.64,0.0626887595409367,1.0,0,0.0,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-170.3683333147222,0.5,0.0,273.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,ACC000045,254.03,446.1118181818181,835.56,44,0.5694312269854889,0.3040236488103787,42,18645.12,0.0136244765386331,1.0,2,977.29,1,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-672.1813888297222,0.5,0.0,1231.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,ACC000045,424.78,441.84333333333336,835.56,45,0.9613814851417922,0.5083776150126861,9,3882.41,0.1094114222866724,0.0,1,315.32,0,0,14,0.0,0.0,1.0,0.0,0.0,0.0,-141.44666657416667,0.5,0.0,740.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,ACC000045,522.71,441.4723913043478,835.56,46,1.18401515088097,0.6255804490401647,5,2357.08,0.2217616712203234,1.0,2,900.87,0,0,17,0.0,0.0,1.0,0.0,0.0,0.0,-66.70888877416667,0.5,0.0,1423.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,ACC000045,405.53,443.20085106382976,835.56,47,0.9150027555826952,0.4853391737277993,12,5103.89,0.0794550822999711,1.0,1,273.99,1,0,14,0.0,0.0,1.0,0.0,0.0,0.0,-165.39333319694444,0.5,0.0,679.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,ACC000045,409.5,442.4160416666667,835.56,48,0.9255993486523102,0.490090478242137,2,1036.69,0.3950071863334266,1.0,1,511.65,0,1,16,0.0,0.0,1.0,0.0,0.0,0.0,-19.520833168055553,0.5,0.0,921.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,ACC000045,554.38,441.74428571428575,835.56,49,1.2549794483557066,0.663483172961846,22,9374.44,0.059137399140642,1.0,4,1309.83,1,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-310.35583313555554,0.0,0.0,1864.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,ACC000046,313.55,454.87149658168994,909.74299316338,0,0.6893155591332812,0.3446577795666406,0,0.0,1.0,1.0,0,0.0,0,0,14,0.0,0.0,1.0,0.0,0.0,0.0,999999.0,0.0,0.0,313.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,ACC000046,549.61,313.55,313.55,1,1.7528623823951524,1.7528623823951524,0,0.0,549.61,1.0,0,0.0,0,0,17,0.0,0.0,1.0,0.0,0.0,0.0,339.04638889805557,0.0,0.0,549.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,ACC000046,202.86,431.58,549.61,2,0.4700403169748366,0.3690980877349393,2,863.1600000000001,0.2350201584874183,1.0,0,0.0,1,0,17,0.0,0.0,1.0,0.0,0.0,0.0,-672.1286111016667,0.0,0.0,202.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,ACC000046,268.48,355.34,549.61,3,0.7555580570721001,0.4884918396681283,1,549.61,0.4884918396681283,1.0,0,0.0,0,0,10,0.0,1.0,0.0,0.0,0.0,0.0,-175.3133333075,0.0,0.0,268.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,ACC000046,417.73,333.625,549.61,4,1.2520944173847883,0.7600480340605157,3,1131.64,0.3691368279664911,1.0,0,0.0,1,0,16,0.0,0.0,1.0,1.0,268.48,0.23724859495952777,-408.8427777413889,0.0,0.0,417.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,ACC000046,753.47,350.446,549.61,5,2.150031673924085,1.370917559724168,4,1549.37,0.4863073378211789,0.0,0,0.0,1,0,15,0.0,0.0,1.0,1.0,268.48,0.15322189438601097,-625.9697221697223,0.0,0.0,753.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,ACC000046,461.7,417.61666666666673,753.47,6,1.1055593247395936,0.6127649408735583,1,549.61,0.8400502174269027,1.0,1,549.61,0,0,11,0.0,0.0,1.0,0.0,0.0,0.0,-5.478888825277777,0.0,0.0,1011.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,ACC000046,487.88,423.9142857142857,753.47,7,1.15089303767608,0.6475108498015847,2,1011.31,0.4824237869693764,0.0,0,0.0,1,0,13,0.0,1.0,0.0,1.0,268.48,0.20978441775603812,-76.23805548027777,0.5,0.0,487.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,ACC000046,465.25,431.91,753.47,8,1.0771920075941743,0.6174764755066559,3,1499.19,0.3103342471601331,0.0,0,0.0,1,0,14,0.0,0.0,1.0,2.0,756.36,0.42788529533227354,-146.6794443575,0.5,0.0,465.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,ACC000046,616.12,435.6144444444445,753.47,9,1.4143699958934124,0.8177100614490291,8,3717.67,0.1657274583273932,1.0,0,0.0,1,0,10,0.0,0.0,1.0,2.0,756.36,0.1929228956289073,-606.7702776791666,0.5,0.0,616.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,ACC000046,323.64,453.665,753.47,10,0.71338983611255,0.4295326953959679,7,2964.2,0.1091829161325146,0.0,0,0.0,0,0,8,0.0,0.0,1.0,2.0,756.36,0.16672214078670386,-513.1666665536111,0.5,0.0,323.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,ACC000046,376.48,441.8445454545454,753.47,11,0.8520643829894925,0.4996615658221296,8,3287.84,0.1145067886515159,1.0,0,0.0,1,0,15,0.0,0.0,1.0,2.0,756.36,0.15562034364204605,-530.4013887625,0.5,0.0,376.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,ACC000046,488.22,436.3975,753.47,12,1.1187506802857483,0.6479620953720785,6,2546.4700000000003,0.1917242300125271,0.0,1,313.55,0,0,9,0.0,0.0,1.0,2.0,756.36,0.25516496862559884,-344.10777763805555,0.5,0.0,801.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,ACC000046,414.3,440.38384615384615,753.47,13,0.940770202218694,0.5498559995752983,13,5724.99,0.0723669386322072,0.0,0,0.0,1,0,15,0.0,0.0,1.0,2.0,756.36,0.1321155146122526,-650.036944291389,0.5,0.0,414.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,ACC000046,594.27,438.5207142857143,753.47,14,1.3551697346110054,0.7887108975805274,8,3452.42,0.1721314324444882,0.0,1,417.73,0,0,9,0.0,0.0,1.0,2.0,756.36,0.18214394081694577,-416.25083316555555,0.5,0.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,ACC000046,396.09,448.90400000000005,753.47,15,0.8823490100333254,0.5256878176967895,11,4746.81,0.0834434072566628,0.0,1,323.64,1,0,8,0.0,0.0,1.0,2.0,756.36,0.11232691176732663,-513.1780553736111,0.5,0.0,719.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,ACC000046,381.06,445.603125,753.47,16,0.8551555826723612,0.5057401090952526,16,7129.65,0.0534472239170225,1.0,0,0.0,1,0,12,0.0,0.0,1.0,2.0,756.36,0.10608655403841705,-724.7672220252778,0.5,0.0,381.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,ACC000046,455.12,441.8064705882353,753.47,17,1.030134301550719,0.604032011891648,3,1499.19,0.3035772650564638,1.0,1,487.88,0,0,8,0.0,0.0,1.0,2.0,756.36,0.3387313472941261,-80.8774997863889,0.5,0.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,ACC000046,539.48,442.5461111111111,753.47,18,1.2190368109788936,0.7159940010882981,13,5598.02,0.0963697878892894,1.0,1,376.48,1,0,17,0.0,0.0,1.0,2.0,756.36,0.09972088804274883,-528.3302775497223,0.5,0.0,915.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,ACC000046,390.77,447.6478947368421,753.47,19,0.8729405512556273,0.5186271517114152,10,4501.81,0.0868028637370302,1.0,0,0.0,0,0,8,0.0,0.0,1.0,2.0,756.36,0.09548324220875376,-488.7669442002778,0.5,0.0,390.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,ACC000046,717.03,444.804,753.47,20,1.6120133811746298,0.9516370923858946,15,6528.27,0.1098346116199237,0.0,2,719.73,1,0,9,0.0,0.0,1.0,2.0,756.36,0.08882656764164969,-512.3191664069444,0.5,0.0,1436.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,ACC000046,348.22,457.76714285714286,753.47,21,0.7606924294010992,0.4621550957569644,20,9232.05,0.0377185998776003,1.0,1,414.3,1,0,10,0.0,0.0,1.0,2.0,756.36,0.07868005255323199,-654.4688886119445,0.5,0.0,762.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,ACC000046,418.41,452.7877272727273,753.47,22,0.9240753995701376,0.5553107622068563,16,7245.3,0.0577491615254026,1.0,0,0.0,0,0,10,0.0,0.0,1.0,2.0,756.36,0.07592961983992097,-558.6077774825001,0.5,0.0,418.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,ACC000046,247.8,451.29304347826087,753.47,23,0.549088898180494,0.3288783893187519,6,2688.04,0.0921861281826163,1.0,0,0.0,0,0,8,0.0,0.0,1.0,2.0,756.36,0.21673386230195915,-201.08388857194447,0.5,0.0,247.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,ACC000046,735.47,442.8141666666667,753.47,24,1.6608998884031487,0.976110528620914,10,4155.34,0.1769939403273859,0.0,0,0.0,2,0,15,0.0,0.0,1.0,2.0,756.36,0.10094086559634864,-386.3722218888889,0.5,0.0,735.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,ACC000046,386.55,454.5204,753.47,25,0.8504568771830704,0.5130263978658739,22,10430.87,0.0370582703072706,1.0,1,753.47,1,0,11,0.0,0.0,1.0,2.0,756.36,0.06656334897179532,-630.2833329824999,0.5,0.0,1140.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,ACC000046,399.79,451.9061538461538,753.47,26,0.884674830376627,0.5305984312580461,7,2935.84,0.1361756771486184,0.0,0,0.0,0,0,15,0.0,0.0,1.0,2.0,756.36,0.20236461268029568,-217.5652774075,0.5,0.0,399.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,ACC000046,432.0,449.97592592592594,753.47,27,0.960051360772387,0.5733473130980663,2,1011.31,0.4271687217569291,1.0,0,0.0,0,0,8,0.0,0.0,1.0,2.0,756.36,0.28137974137289623,-33.05555516888889,0.5,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,ACC000046,435.38,449.3339285714286,753.47,28,0.9689453039618164,0.5778332249459168,6,2851.56,0.1526813393370646,1.0,1,465.25,1,0,12,0.0,0.0,1.0,2.0,756.36,0.20075219700448294,-148.71555515083332,0.5,0.0,900.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,ACC000046,267.85,448.85275862068966,753.47,29,0.5967435753833721,0.355488606049345,22,9914.15,0.0270169404336226,0.0,0,0.0,1,0,12,0.0,0.0,1.0,2.0,756.36,0.05810675953177181,-580.8358329116667,0.5,0.0,267.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,ACC000046,443.75,442.8193333333333,753.47,30,1.0021016848105098,0.588941829137192,29,12903.52,0.0343898409116272,1.0,1,202.86,1,0,16,0.0,0.0,1.0,2.0,756.36,0.056935183498462126,-672.6808328911111,0.5,0.0,646.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,ACC000046,778.04,442.8493548387097,753.47,31,1.756895412624842,1.0326091284324523,10,4203.01,0.1851149533310651,0.0,0,0.0,0,0,10,0.0,0.0,1.0,2.0,756.36,0.11201599466844385,-295.30027731333337,0.5,0.0,778.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,ACC000046,226.53,453.3240625,778.04,32,0.4997087486393908,0.2911546964166367,32,14506.37,0.0156158983949809,1.0,1,381.06,3,0,8,0.0,0.0,1.0,2.0,756.36,0.05213985304386969,-729.3533328511111,0.5,0.0,607.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,ACC000046,584.78,446.4515151515152,778.04,33,1.30983988216848,0.751606601203023,5,2386.31,0.2450561745959242,0.0,2,943.0,0,0,13,0.0,0.0,1.0,2.0,756.36,0.17995674528492675,-76.05805505055555,0.5,0.0,1527.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,ACC000046,595.1,450.52,778.04,34,1.320918050253041,0.7648707007351808,9,4140.2,0.1437370175353848,1.0,1,268.48,1,0,8,0.0,0.0,1.0,2.0,756.36,0.1187825868459074,-177.06277725444443,0.5,0.0,863.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,ACC000046,538.49,454.6508571428572,778.04,35,1.1844033537823058,0.692110945452676,35,15912.78,0.0338400958223515,0.0,2,607.59,1,0,11,0.0,1.0,0.0,2.0,756.36,0.04753160667086455,-725.8372216794445,0.5,0.0,1146.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,ACC000046,797.41,456.9797222222222,778.04,36,1.744957076262197,1.024895892242044,18,8710.17,0.0915493038597409,1.0,2,1012.0,0,0,13,0.0,0.0,1.0,2.0,756.36,0.06370919308932646,-411.71805498805554,0.5,0.0,1809.4099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,ACC000046,321.74,466.18054054054056,797.41,37,0.6901617978883021,0.4034812706136116,10,4735.3,0.0679450087639642,1.0,2,863.58,0,0,13,0.0,1.0,0.0,2.0,756.36,0.11682173703525227,-171.84249941111113,0.5,0.0,1185.3200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,ACC000046,397.38,462.37947368421055,797.41,38,0.8594239636844195,0.4983383704744109,25,12196.33,0.0325819324337731,0.0,3,1436.76,1,0,15,0.0,0.0,1.0,3.0,1078.1,0.0656403849408865,-505.79361050250003,0.5,0.0,1834.1399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,ACC000046,558.49,460.7128205128205,797.41,39,1.212230211823373,0.7003799801858517,23,11334.5,0.0492734571441175,1.0,1,390.77,1,1,8,0.0,0.0,1.0,3.0,1078.1,0.06665178783946445,-488.6952771455555,0.5,0.0,949.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,ACC000046,306.45,463.15725,797.41,40,0.6616543301438118,0.3843066929183231,13,5704.63,0.0537195225632512,0.0,1,399.79,0,0,9,0.0,0.0,1.0,3.0,1078.1,0.13442794245820713,-223.97194378944442,0.5,0.0,706.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,ACC000046,425.84,459.3351219512196,797.41,41,0.9270791185987806,0.5340289186240453,15,6789.12,0.0627238876319758,1.0,1,778.04,1,0,12,0.0,0.0,1.0,3.0,1078.1,0.10636587057520049,-293.34194376861115,0.5,0.0,1203.8799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,ACC000046,665.69,458.5376190476191,797.41,42,1.451767471952761,0.8348152142561543,18,8016.73,0.0830375976239688,1.0,2,801.77,1,0,11,0.0,0.0,1.0,3.0,1078.1,0.0905338735750425,-341.82027708055557,0.5,0.0,1467.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,ACC000046,638.84,463.35511627906976,797.41,43,1.3787265480742834,0.801143702737613,3,1443.31,0.4426214742501611,1.0,1,432.0,0,0,9,0.0,0.0,1.0,3.0,1078.1,0.21318795184534825,-32.00249928027778,0.5,0.0,1070.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,ACC000046,423.3,467.3434090909091,797.41,44,0.9057579325306336,0.5308436061749916,21,10056.73,0.042091216528633,0.0,0,0.0,1,0,14,0.0,0.0,1.0,3.0,1078.1,0.06926215026822138,-362.9488881497222,0.5,0.0,423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,ACC000046,812.79,466.36466666666666,797.41,45,1.7428207111173373,1.019287443097027,13,5943.68,0.1367486136534941,1.0,1,247.8,0,0,17,0.0,0.0,1.0,3.0,1078.1,0.11566032918296452,-192.11722145444446,0.5,0.0,1060.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,ACC000046,482.35,473.89565217391305,812.79,46,1.0178401042240082,0.593449722560563,26,13102.23,0.0368143438178081,0.0,0,0.0,1,0,12,0.0,0.0,1.0,3.0,1078.1,0.06164851596965894,-436.5544436541667,0.5,0.0,482.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,ACC000046,700.96,474.0755319148936,812.79,47,1.478582953160799,0.8624121851892864,34,16907.46,0.0414586224069138,1.0,4,1834.14,1,0,17,0.0,0.0,1.0,3.0,1078.1,0.05210296679058096,-504.4108325175,0.5,0.0,2535.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,ACC000046,267.57,478.8022916666667,812.79,48,0.5588319117450617,0.3291994242055143,45,21836.43,0.012253376582161,0.0,2,646.61,1,0,15,0.0,0.0,1.0,4.0,1616.5900000000001,0.07034001072989852,-674.277221378889,0.5,0.0,914.1800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,ACC000046,548.1,474.4914285714286,812.79,49,1.1551315092249144,0.6743439264754735,6,3154.81,0.1737347098557441,1.0,0,0.0,0,0,13,0.0,0.0,1.0,3.0,1078.1,0.15065131786715405,-52.35638801583333,0.5,0.0,548.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,ACC000047,9106.7,130.05449374917632,260.10898749835263,0,70.02218637337687,35.011093186688434,0,0.0,1.0,1.0,0,0.0,0,0,15,0.0,0.0,1.0,0.0,0.0,0.0,999999.0,0.0,1.0,9106.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,ACC000047,9451.02,9106.7,9106.7,1,1.0378095248553263,1.0378095248553263,1,9106.7,1.0378095248553263,1.0,0,0.0,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-270.07916665666664,0.0,1.0,9451.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,ACC000047,9565.64,9278.86,9451.02,2,1.0309068139836142,1.0121277914976372,1,9106.7,1.0503958623870335,1.0,0,0.0,0,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-169.61777775861114,0.0,1.0,9565.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,ACC000047,8502.16,9374.453333333331,9565.64,3,0.9069499519260856,0.8888229120058878,3,28123.36,0.3023166506420285,1.0,0,0.0,1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,-678.1316666386111,0.0,1.0,8502.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,ACC000047,9376.21,9156.38,9565.64,4,1.024008396331301,0.9801968294855335,3,28123.36,0.3333957962348737,1.0,0,0.0,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-295.05055551805555,0.0,1.0,9376.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,ACC000047,9101.06,9200.346,9565.64,5,0.9892084493344054,0.9514324185313268,4,37499.57,0.2426977162671465,1.0,0,0.0,1,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-358.9799999516667,0.0,1.0,9101.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,ACC000047,9984.53,9183.798333333334,9565.64,6,1.0871895960259,1.0437911106836557,1,9106.7,1.0963938638584778,0.0,1,9106.7,0,0,13,0.0,0.0,1.0,0.0,0.0,0.0,-1.8555554941666665,0.0,1.0,19091.230000000003,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,ACC000047,9130.63,9298.18857142857,9984.53,7,0.981979439313218,0.9144776969972546,2,19091.230000000003,0.4782630558638703,0.0,2,19091.230000000003,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-4.7580554827777775,0.0,1.0,28221.86,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,ACC000047,8836.05,9277.24375,9984.53,8,0.9524434452851364,0.8849740548628727,3,28221.86,0.313092404256842,0.0,0,0.0,1,0,15,0.0,0.0,1.0,0.0,0.0,0.0,-96.21027769416666,0.0,1.0,8836.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,ACC000047,8918.94,9228.222222222224,9984.53,9,0.966485178317721,0.8932758978139181,9,83054.0,0.1073872420353023,1.0,0,0.0,1,0,10,0.0,0.0,1.0,0.0,0.0,0.0,-700.5655554611112,0.0,1.0,8918.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,ACC000047,9419.0,9197.294,9984.53,10,1.0241055684421962,0.9433593769561512,4,37057.91,0.2541697575497377,0.0,0,0.0,0,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-118.39833322638889,0.0,1.0,9419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,ACC000047,9077.85,9217.449090909093,9984.53,11,0.9848549105579792,0.9091915192803266,11,101391.94,0.0895322645961799,1.0,1,8918.94,1,0,8,0.0,0.0,1.0,0.0,0.0,0.0,-702.6358332141667,0.0,1.0,17996.79,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,ACC000047,9309.23,9205.815833333332,9984.53,12,1.0112335689241376,0.9323653692261928,12,110469.79,0.0842694640770114,0.0,0,0.0,1,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-719.3138887561112,0.0,1.0,9309.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,ACC000047,8701.76,9213.77076923077,9984.53,13,0.9444298342063576,0.871524248011674,6,56042.55,0.1552705935043997,1.0,1,9565.64,0,0,16,0.0,0.0,1.0,0.0,0.0,0.0,-166.95638874277776,0.0,1.0,18267.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
