transaction_id,customer_id,sender_account,receiver_account,amount,transaction_type,channel,timestamp,description,destination_country,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max
537,CUST00311,CUST00311,ACC48537,709.63,withdraw,online,2024-03-06T07:00:00+00:00,Transaction 537,ZW,232.34275862068966,522.84,29,3.0542376453337368,1.3572603473337923
520,CUST00311,CUST00311,ACC39549,643.4,withdraw,card,2024-03-06T14:00:00+00:00,Transaction 520,ZW,248.25233333333335,709.63,30,2.5917178354819086,0.9066696729281456
511,CUST00311,CUST00311,ACC56422,276.79,deposit,atm,2024-03-08T18:00:00+00:00,Transaction 511,ZW,260.9990322580645,709.63,31,1.0605020164454944,0.39004833504784187
545,CUST00311,CUST00311,ACC72219,528.53,deposit,atm,2024-03-09T09:00:00+00:00,Transaction 545,ZW,261.4925,709.63,32,2.0212051970897824,0.7447965841353945
508,CUST00311,CUST00311,ACC54675,512.03,withdraw,online,2024-03-09T19:00:00+00:00,Transaction 508,ZW,269.5845454545455,709.63,33,1.8993299454042074,0.7215450305088567
547,CUST00311,CUST00311,ACC85540,559.57,transfer,atm,2024-03-09T22:00:00+00:00,Transaction 547,CH,276.7152941176471,709.63,34,2.022186745348798,0.7885376886546511
539,CUST00311,CUST00311,ACC44049,100.0,deposit,online,2024-03-15T09:00:00+00:00,Transaction 539,AU,284.79685714285716,709.63,35,0.35112747030715624,0.14091850682750165
506,CUST00311,CUST00311,ACC84104,100.0,transfer,online,2024-03-15T19:00:00+00:00,Transaction 506,ZW,279.66361111111115,709.63,36,0.35757244070008704,0.14091850682750165
502,CUST00311,CUST00311,ACC27434,248.81,transfer,card,2024-03-16T19:00:00+00:00,Transaction 502,ZW,274.8078378378379,709.63,37,0.9053963014942135,0.3506193368375069
550,CUST00311,CUST00311,ACC17359,100.0,transfer,card,2024-03-19T00:00:00+00:00,Transaction 550,ZW,274.12368421052633,709.63,38,0.3647988326437355,0.14091850682750165
517,CUST00311,CUST00311,ACC84756,379.05,withdraw,mobile,2024-03-19T05:00:00+00:00,Transaction 517,CA,269.6589743589744,709.63,39,1.405664324360303,0.534151600129645
546,CUST00311,CUST00311,ACC22422,149.21,deposit,card,2024-03-19T06:00:00+00:00,Transaction 546,ZW,272.39375,709.63,40,0.547773214326687,0.21026450403731523
536,CUST00311,CUST00311,ACC54673,105.5,transfer,online,2024-03-22T17:00:00+00:00,Transaction 536,ZW,269.3892682926829,709.63,41,0.3916265880546421,0.14866902470301424
514,CUST00311,CUST00311,ACC33767,308.05,withdraw,card,2024-03-22T18:00:00+00:00,Transaction 514,ZW,265.4871428571428,709.63,42,1.160319843306913,0.4340994602821189
538,CUST00311,CUST00311,ACC97920,585.49,withdraw,mobile,2024-03-23T11:00:00+00:00,Transaction 538,ZW,266.476976744186,709.63,43,2.197150414844513,0.8250637656243395
534,CUST00311,CUST00311,ACC26278,109.2,withdraw,mobile,2024-03-26T09:00:00+00:00,Transaction 534,ZW,273.7272727272727,709.63,44,0.3989372301560944,0.15388300945563183
501,CUST00311,CUST00311,ACC57042,248.35,deposit,mobile,2024-03-28T19:00:00+00:00,Transaction 501,ZW,270.07111111111107,709.63,45,0.9195726228483034,0.34997111170610035
515,CUST00311,CUST00311,ACC21323,100.0,withdraw,mobile,2024-03-28T19:00:00+00:00,Transaction 515,ZW,269.59891304347826,709.63,46,0.37092137676338843,0.14091850682750165
527,CUST00311,CUST00311,ACC36433,863.65,deposit,mobile,2024-03-29T00:00:00+00:00,Transaction 527,ZW,265.99042553191487,709.63,47,3.2469213817486633,1.217042684215718
542,CUST00311,CUST00311,ACC63955,196.51,withdraw,mobile,2024-03-30T00:00:00+00:00,Transaction 542,ZW,278.44166666666666,863.65,48,0.7057492592703438,0.227534302089967
549,CUST00311,CUST00311,ACC15962,471.36,withdraw,online,2024-03-30T00:00:00+00:00,Transaction 549,ZW,276.7695918367347,863.65,49,1.7030772668048497,0.5457766456319111
598,CUST00312,CUST00312,ACC90069,512.97,withdraw,mobile,2024-01-02T16:00:00+00:00,Transaction 598,ZW,512.97,512.97,0,1.0,1.0
584,CUST00312,CUST00312,ACC68308,407.6,transfer,atm,2024-01-04T09:00:00+00:00,Transaction 584,ZW,512.97,512.97,1,0.7945883774879623,0.7945883774879623
561,CUST00312,CUST00312,ACC73192,100.0,transfer,atm,2024-01-04T18:00:00+00:00,Transaction 561,ZW,460.285,512.97,2,0.21725669965347555,0.1949431740647601
566,CUST00312,CUST00312,ACC44047,301.96,deposit,atm,2024-01-05T09:00:00+00:00,Transaction 566,ZW,340.19,512.97,3,0.8876216232105587,0.5886504084059496
597,CUST00312,CUST00312,ACC55008,614.25,deposit,online,2024-01-06T21:00:00+00:00,Transaction 597,ZW,330.6325,512.97,4,1.857802847572456,1.197438446692789
572,CUST00312,CUST00312,ACC10470,818.68,deposit,branch,2024-01-13T05:00:00+00:00,Transaction 572,ZW,387.356,614.25,5,2.113507987484381,1.3328123728123726
577,CUST00312,CUST00312,ACC70280,1258.94,deposit,branch,2024-01-16T06:00:00+00:00,Transaction 577,ZW,459.24333333333334,818.68,6,2.7413353850173836,1.5377681145258222
553,CUST00312,CUST00312,ACC46995,1573.95,deposit,online,2024-01-16T21:00:00+00:00,Transaction 553,ZW,573.4857142857143,1258.94,7,2.7445321841371064,1.2502184377333312
589,CUST00312,CUST00312,ACC23220,280.0,withdraw,branch,2024-01-18T07:00:00+00:00,Transaction 589,ZW,698.5437499999999,1573.95,8,0.4008338776204068,0.177896375361352
591,CUST00312,CUST00312,ACC25335,1759.41,withdraw,online,2024-01-20T00:00:00+00:00,Transaction 591,ZW,652.0388888888888,1573.95,9,2.698320652312831,1.117830934908987
588,CUST00312,CUST00312,ACC20504,960.08,withdraw,mobile,2024-01-21T19:00:00+00:00,Transaction 588,ZW,762.776,1759.41,10,1.2586657157540353,0.5456829277996601
558,CUST00312,CUST00312,ACC55215,1007.81,transfer,mobile,2024-01-22T18:00:00+00:00,Transaction 558,ZW,780.7127272727273,1759.41,11,1.2908845530424413,0.572811340165169
587,CUST00312,CUST00312,ACC42405,667.64,withdraw,branch,2024-01-23T01:00:00+00:00,Transaction 587,ZW,799.6374999999999,1759.41,12,0.8349283268981258,0.3794681171529092
563,CUST00312,CUST00312,ACC46838,100.0,deposit,branch,2024-01-23T19:00:00+00:00,Transaction 563,ZW,789.4838461538461,1759.41,13,0.1266650362603025,0.05683723520953046
590,CUST00312,CUST00312,ACC93479,642.33,withdraw,online,2024-01-28T20:00:00+00:00,Transaction 590,ZW,740.2349999999999,1759.41,14,0.8677379480840546,0.36508261292137706
581,CUST00312,CUST00312,ACC76309,317.26,withdraw,online,2024-01-29T03:00:00+00:00,Transaction 581,ZW,733.708,1759.41,15,0.4324063523908694,0.18032181242575634
569,CUST00312,CUST00312,ACC57733,368.15,deposit,online,2024-01-29T10:00:00+00:00,Transaction 569,ZW,707.68,1759.41,16,0.5202210038435451,0.2092462814238864
586,CUST00312,CUST00312,ACC81329,1095.55,transfer,branch,2024-01-29T20:00:00+00:00,Transaction 586,ZW,687.7076470588235,1759.41,17,1.5930461216847447,0.622680330338011
564,CUST00312,CUST00312,ACC69214,1778.77,deposit,branch,2024-01-31T19:00:00+00:00,Transaction 564,ZW,710.3655555555555,1759.41,18,2.5040206216204806,1.011003688736565
559,CUST00312,CUST00312,ACC40768,1181.95,withdraw,atm,2024-02-05T20:00:00+00:00,Transaction 559,ZW,766.5973684210526,1778.77,19,1.5418132760283827,0.6644760143245052
585,CUST00312,CUST00312,ACC26210,1372.97,deposit,online,2024-02-07T02:00:00+00:00,Transaction 585,ZW,787.365,1778.77,20,1.7437528973220806,0.7718648279429043
570,CUST00312,CUST00312,ACC11261,100.0,withdraw,online,2024-02-08T14:00:00+00:00,Transaction 570,ZW,815.2509523809524,1778.77,21,0.12266161690206988,0.0562186229810487
562,CUST00312,CUST00312,ACC87459,932.36,deposit,branch,2024-02-08T19:00:00+00:00,Transaction 562,ZW,782.7395454545455,1778.77,22,1.1911497322631992,0.5241599532261056
578,CUST00312,CUST00312,ACC47021,1009.57,deposit,online,2024-02-11T15:00:00+00:00,Transaction 578,ZW,789.2447826086957,1778.77,23,1.2791595487816365,0.5675663520297735
557,CUST00312,CUST00312,ACC53737,1375.9,deposit,branch,2024-02-11T18:00:00+00:00,Transaction 557,ZW,798.4249999999998,1778.77,24,1.7232676832514016,0.7735120335962492
592,CUST00312,CUST00312,ACC30120,706.54,deposit,atm,2024-02-13T16:00:00+00:00,Transaction 592,FR,821.5239999999999,1778.77,25,0.8600357384568194,0.3972070588103015
554,CUST00312,CUST00312,ACC97482,514.27,deposit,online,2024-02-13T21:00:00+00:00,Transaction 554,ZW,817.1015384615384,1778.77,26,0.6293832232506646,0.2891155124046392
600,CUST00312,CUST00312,ACC35912,100.0,transfer,branch,2024-02-15T14:00:00+00:00,Transaction 600,NG,805.8855555555556,1778.77,27,0.12408709811291098,0.0562186229810487
552,CUST00312,CUST00312,ACC27594,1285.15,transfer,atm,2024-02-15T18:00:00+00:00,Transaction 552,ZW,780.6753571428571,1778.77,28,1.6462028527497483,0.7224936332409475
575,CUST00312,CUST00312,ACC87660,697.79,transfer,atm,2024-02-17T09:00:00+00:00,Transaction 575,ZW,798.0710344827587,1778.77,29,0.87434572845041,0.3922879292994597
579,CUST00312,CUST00312,ACC47740,935.02,deposit,online,2024-02-18T01:00:00+00:00,Transaction 579,ZW,794.7283333333334,1778.77,30,1.1765278281676967,0.5256553685974016
582,CUST00312,CUST00312,ACC68099,818.3,transfer,online,2024-02-23T15:00:00+00:00,Transaction 582,ZW,799.253870967742,1778.77,31,1.0238298865030164,0.4600369918539215
571,CUST00312,CUST00312,ACC12368,1117.86,transfer,branch,2024-02-24T03:00:00+00:00,Transaction 571,ZW,799.8490625,1778.77,32,1.3975886856778057,0.628445498855951
551,CUST00312,CUST00312,ACC41629,1349.16,transfer,mobile,2024-02-27T21:00:00+00:00,Transaction 551,ZW,809.4857575757576,1778.77,33,1.6666877550019599,0.7584791738111167
593,CUST00312,CUST00312,ACC88800,1287.21,transfer,mobile,2024-03-03T15:00:00+00:00,Transaction 593,ZW,825.3585294117647,1778.77,34,1.559576782852657,0.723651736874357
556,CUST00312,CUST00312,ACC34418,504.34,transfer,online,2024-03-04T19:00:00+00:00,Transaction 556,ZW,838.5542857142857,1778.77,35,0.601439893149434,0.28353300314262103
565,CUST00312,CUST00312,ACC52558,1014.82,transfer,card,2024-03-06T21:00:00+00:00,Transaction 565,ZW,829.2705555555555,1778.77,36,1.2237501900934358,0.5705178297362785
567,CUST00312,CUST00312,ACC94524,2951.77,transfer,atm,2024-03-09T03:00:00+00:00,Transaction 567,ZW,834.2854054054053,1778.77,37,3.5380817893675642,1.6594444475677013
574,CUST00312,CUST00312,ACC72522,1000.62,transfer,atm,2024-03-09T03:00:00+00:00,Transaction 574,ZW,890.0086842105262,2951.77,38,1.124281164613119,0.3389898264431172
596,CUST00312,CUST00312,ACC32574,1026.33,deposit,online,2024-03-13T04:00:00+00:00,Transaction 596,ZW,892.8448717948717,2951.77,39,1.1495053983306027,0.3476998546634731
555,CUST00312,CUST00312,ACC86597,1382.13,deposit,mobile,2024-03-13T21:00:00+00:00,Transaction 555,ZW,896.182,2951.77,40,1.5422425355563938,0.4682377014469285
583,CUST00312,CUST00312,ACC91738,1424.89,deposit,branch,2024-03-14T01:00:00+00:00,Transaction 583,ZW,908.0343902439023,2951.77,41,1.5692026814284732,0.4827239249670537
573,CUST00312,CUST00312,ACC68664,1289.28,transfer,branch,2024-03-15T22:00:00+00:00,Transaction 573,ZW,920.3404761904761,2951.77,42,1.400872865373322,0.4367819985974517
576,CUST00312,CUST00312,ACC44492,100.0,deposit,online,2024-03-18T16:00:00+00:00,Transaction 576,ZW,928.9204651162789,2951.77,43,0.10765184292444495,0.033877978297767106
568,CUST00312,CUST00312,ACC63699,1528.49,withdraw,branch,2024-03-20T19:00:00+00:00,Transaction 568,ZW,910.0813636363636,2951.77,44,1.6795091747541055,0.5178215104835404
560,CUST00312,CUST00312,ACC35011,1140.36,transfer,online,2024-03-20T20:00:00+00:00,Transaction 560,SG,923.8237777777777,2951.77,45,1.2343912631726062,0.3863309133164169
595,CUST00312,CUST00312,ACC41505,794.96,transfer,mobile,2024-03-21T02:00:00+00:00,Transaction 595,ZW,928.5310869565216,2951.77,46,0.8561479644215984,0.26931637627592936
580,CUST00312,CUST00312,ACC12709,660.14,transfer,mobile,2024-03-24T03:00:00+00:00,Transaction 580,ZW,925.68914893617,2951.77,47,0.713133561907529,0.22364208593487975
594,CUST00312,CUST00312,ACC15499,100.0,deposit,atm,2024-03-27T14:00:00+00:00,Transaction 594,ZW,920.156875,2951.77,48,0.108677120952881,0.033877978297767106
599,CUST00312,CUST00312,ACC68027,748.49,deposit,atm,2024-03-29T05:00:00+00:00,Transaction 599,ZW,903.4189795918367,2951.77,49,0.8285081638844545,0.253573279760957
615,CUST00313,CUST00313,ACC49655,432.41,deposit,branch,2024-01-01T19:00:00+00:00,Transaction 615,ZW,432.41,432.41,0,1.0,1.0
602,CUST00313,CUST00313,ACC89751,283.04,withdraw,card,2024-01-02T19:00:00+00:00,Transaction 602,ZW,432.41,432.41,1,0.6545639555051919,0.6545639555051919
646,CUST00313,CUST00313,ACC48169,333.41,withdraw,card,2024-01-09T11:00:00+00:00,Transaction 646,ZW,357.725,432.41,2,0.9320287930673004,0.7710506232510812
622,CUST00313,CUST00313,ACC97334,100.0,transfer,card,2024-01-11T06:00:00+00:00,Transaction 622,IR,349.62000000000006,432.41,3,0.28602482695497966,0.23126199671607964
609,CUST00313,CUST00313,ACC90397,387.12,transfer,atm,2024-01-15T18:00:00+00:00,Transaction 609,ZW,287.21500000000003,432.41,4,1.3478404679421339,0.8952614416872875
616,CUST00313,CUST00313,ACC95868,647.97,withdraw,branch,2024-01-18T22:00:00+00:00,Transaction 616,ZW,307.196,432.41,5,2.1093048086563626,1.4985083601211813
627,CUST00313,CUST00313,ACC95571,691.74,deposit,branch,2024-01-18T22:00:00+00:00,Transaction 627,ZA,363.9916666666666,647.97,6,1.9004281233544726,1.0675494235844252
650,CUST00313,CUST00313,ACC54759,100.0,transfer,branch,2024-01-19T18:00:00+00:00,Transaction 650,ZW,410.81285714285707,691.74,7,0.24341984010793935,0.14456298609304075
635,CUST00313,CUST00313,ACC91148,415.16,deposit,atm,2024-01-20T16:00:00+00:00,Transaction 635,ZW,371.96125000000006,691.74,8,1.1161377697273571,0.600167693063868
618,CUST00313,CUST00313,ACC44613,342.79,withdraw,atm,2024-01-21T18:00:00+00:00,Transaction 618,ZW,376.7611111111112,691.74,9,0.909833817479393,0.4955474600283344
639,CUST00313,CUST00313,ACC74666,1279.66,withdraw,branch,2024-01-24T18:00:00+00:00,Transaction 639,ZW,373.36400000000003,691.74,10,3.4273791795673927,1.8499147078382052
632,CUST00313,CUST00313,ACC71804,1131.94,withdraw,branch,2024-01-27T16:00:00+00:00,Transaction 632,ZW,455.75454545454545,1279.66,11,2.4836614605150302,0.884563087070003
648,CUST00313,CUST00313,ACC88990,100.0,deposit,atm,2024-01-28T05:00:00+00:00,Transaction 648,ZW,512.1033333333334,1279.66,12,0.19527308941554763,0.07814575746682711
608,CUST00313,CUST00313,ACC76466,125.27,transfer,card,2024-01-30T20:00:00+00:00,Transaction 608,ZW,480.4030769230769,1279.66,13,0.26076019496448494,0.09789319037869433
624,CUST00313,CUST00313,ACC48859,237.87,deposit,online,2024-02-03T12:00:00+00:00,Transaction 624,ZW,455.0364285714286,1279.66,14,0.5227493560170222,0.18588531328634167
625,CUST00313,CUST00313,ACC21609,100.0,withdraw,mobile,2024-02-04T22:00:00+00:00,Transaction 625,SS,440.5586666666667,1279.66,15,0.22698452570826738,0.07814575746682711
610,CUST00313,CUST00313,ACC79952,128.69,transfer,card,2024-02-09T18:00:00+00:00,Transaction 610,ZW,419.27375,1279.66,16,0.30693550454804286,0.10056577528405981
649,CUST00313,CUST00313,ACC77195,100.0,deposit,card,2024-02-11T01:00:00+00:00,Transaction 649,BF,402.1805882352941,1279.66,17,0.2486445217030102,0.07814575746682711
643,CUST00313,CUST00313,ACC79830,381.97,withdraw,card,2024-02-16T02:00:00+00:00,Transaction 643,ZW,385.3927777777778,1279.66,18,0.9911187288004879,0.2984933497960396
636,CUST00313,CUST00313,ACC48793,656.71,transfer,card,2024-02-19T04:00:00+00:00,Transaction 636,ZW,385.21263157894737,1279.66,19,1.7047987167715986,0.5131910038604004
603,CUST00313,CUST00313,ACC63129,100.0,transfer,online,2024-02-20T19:00:00+00:00,Transaction 603,ZW,398.7875,1279.66,20,0.2507601166034542,0.07814575746682711
621,CUST00313,CUST00313,ACC10581,100.0,deposit,online,2024-02-23T08:00:00+00:00,Transaction 621,MM,384.5595238095238,1279.66,21,0.2600377673900257,0.07814575746682711
647,CUST00313,CUST00313,ACC42655,487.77,deposit,card,2024-02-23T14:00:00+00:00,Transaction 647,ZW,371.625,1279.66,22,1.3125327951564076,0.38117156119594264
605,CUST00313,CUST00313,ACC14011,667.58,deposit,online,2024-02-24T20:00:00+00:00,Transaction 605,ZW,376.6747826086957,1279.66,23,1.7722980959240584,0.5216854476970445
613,CUST00313,CUST00313,ACC58228,100.0,withdraw,atm,2024-02-24T21:00:00+00:00,Transaction 613,ZW,388.79583333333335,1279.66,24,0.2572044024820225,0.07814575746682711
633,CUST00313,CUST00313,ACC49323,362.53,transfer,online,2024-02-26T09:00:00+00:00,Transaction 633,ZW,377.244,1279.66,25,0.9609960662064869,0.28330181454448833
637,CUST00313,CUST00313,ACC88677,820.33,withdraw,branch,2024-02-28T08:00:00+00:00,Transaction 637,VE,376.67807692307696,1279.66,26,2.177801285121043,0.641053092227623
630,CUST00313,CUST00313,ACC93909,100.0,transfer,online,2024-02-29T17:00:00+00:00,Transaction 630,ZW,393.10962962962964,1279.66,27,0.25438196488398296,0.07814575746682711
640,CUST00313,CUST00313,ACC59650,757.43,transfer,online,2024-03-02T01:00:00+00:00,Transaction 640,ZW,382.6414285714286,1279.66,28,1.9794772427748468,0.5918994107809886
631,CUST00313,CUST00313,ACC65972,100.0,transfer,card,2024-03-03T03:00:00+00:00,Transaction 631,ZW,395.56517241379316,1279.66,29,0.25280284255003094,0.07814575746682711
626,CUST00313,CUST00313,ACC94062,160.3,transfer,mobile,2024-03-04T06:00:00+00:00,Transaction 626,ZW,385.713,1279.66,30,0.4155939779058523,0.12526764921932387
628,CUST00313,CUST00313,ACC77670,100.0,withdraw,card,2024-03-04T18:00:00+00:00,Transaction 628,LR,378.4416129032258,1279.66,31,0.26424155428587015,0.07814575746682711
604,CUST00313,CUST00313,ACC54160,1462.36,transfer,card,2024-03-05T21:00:00+00:00,Transaction 604,ZW,369.7403125,1279.66,32,3.955100243498604,1.142772298891893
620,CUST00313,CUST00313,ACC21948,872.17,transfer,atm,2024-03-06T03:00:00+00:00,Transaction 620,ZA,402.85,1462.36,33,2.1649993794216207,0.5964126480483602
638,CUST00313,CUST00313,ACC62891,939.77,transfer,card,2024-03-08T07:00:00+00:00,Transaction 638,ML,416.65352941176474,1462.36,34,2.2555191151909257,0.6426392953855412
629,CUST00313,CUST00313,ACC24004,151.37,transfer,atm,2024-03-13T01:00:00+00:00,Transaction 629,ZW,431.59971428571436,1462.36,35,0.35071848981761533,0.10351076342350722
634,CUST00313,CUST00313,ACC93226,195.32,transfer,mobile,2024-03-13T16:00:00+00:00,Transaction 634,AF,423.81555555555565,1462.36,36,0.46086085666196497,0.13356492245411528
611,CUST00313,CUST00313,ACC14176,246.63,transfer,branch,2024-03-13T21:00:00+00:00,Transaction 611,ZW,417.64000000000004,1462.36,37,0.5905325160425245,0.16865204190486613
644,CUST00313,CUST00313,ACC93708,100.0,transfer,online,2024-03-13T22:00:00+00:00,Transaction 644,KP,413.1397368421053,1462.36,38,0.2420488543764025,0.0683826144041139
601,CUST00313,CUST00313,ACC73886,100.0,withdraw,branch,2024-03-16T18:00:00+00:00,Transaction 601,ZW,405.11051282051284,1462.36,39,0.24684622303125894,0.0683826144041139
614,CUST00313,CUST00313,ACC65537,306.09,withdraw,online,2024-03-17T21:00:00+00:00,Transaction 614,ZW,397.48275,1462.36,40,0.7700711540312126,0.20931234442955224
645,CUST00313,CUST00313,ACC64467,317.21,withdraw,card,2024-03-18T18:00:00+00:00,Transaction 645,ZW,395.25365853658536,1462.36,41,0.8025479161267232,0.2169164911512897
606,CUST00313,CUST00313,ACC77416,607.33,transfer,card,2024-03-19T18:00:00+00:00,Transaction 606,ZW,393.3954761904762,1462.36,42,1.54381541415067,0.415308132060505
617,CUST00313,CUST00313,ACC24643,351.79,transfer,card,2024-03-21T06:00:00+00:00,Transaction 617,ZW,398.37069767441864,1462.36,43,0.8830719780688082,0.24056319921223232
641,CUST00313,CUST00313,ACC32354,274.84,transfer,online,2024-03-22T00:00:00+00:00,Transaction 641,HT,397.3120454545455,1462.36,44,0.6917484711181329,0.18794277742826662
612,CUST00313,CUST00313,ACC27256,508.78,transfer,online,2024-03-22T18:00:00+00:00,Transaction 612,ZW,394.59044444444453,1462.36,45,1.2893875337410319,0.3479170655652507
619,CUST00313,CUST00313,ACC29822,100.0,transfer,card,2024-03-23T22:00:00+00:00,Transaction 619,KP,397.0728260869566,1462.36,46,0.25184297043308773,0.0683826144041139
607,CUST00313,CUST00313,ACC13816,100.0,transfer,card,2024-03-26T21:00:00+00:00,Transaction 607,ZW,390.7521276595745,1462.36,47,0.25591671272259986,0.0683826144041139
642,CUST00313,CUST00313,ACC30946,144.34,deposit,branch,2024-03-27T16:00:00+00:00,Transaction 642,AF,384.69479166666673,1462.36,48,0.37520653548402816,0.098703465630898
623,CUST00313,CUST00313,ACC22587,311.74,transfer,mobile,2024-03-28T13:00:00+00:00,Transaction 623,IQ,379.78959183673476,1462.36,49,0.8208229153736574,0.2131759621433847
700,CUST00314,CUST00314,ACC20692,7360.59,withdraw,branch,2024-01-04T03:00:00+00:00,Transaction 700,ZW,7360.59,7360.59,0,1.0,1.0
691,CUST00314,CUST00314,ACC34711,2446.04,transfer,mobile,2024-01-04T05:00:00+00:00,Transaction 691,ZW,7360.59,7360.59,1,0.3323157518622828,0.3323157518622828
652,CUST00314,CUST00314,ACC55982,6146.07,withdraw,online,2024-01-04T09:00:00+00:00,Transaction 652,ZW,4903.3150000000005,7360.59,2,1.253452001350107,0.8349969228010254
661,CUST00314,CUST00314,ACC84146,4127.9,transfer,mobile,2024-01-07T10:00:00+00:00,Transaction 661,ZW,5317.566666666667,7360.59,3,0.7762761162687194,0.5608110219425344
657,CUST00314,CUST00314,ACC16252,3548.65,withdraw,mobile,2024-01-07T11:00:00+00:00,Transaction 657,ZW,5020.15,7360.59,4,0.7068812684879935,0.4821148848122229
687,CUST00314,CUST00314,ACC15078,1937.98,deposit,mobile,2024-01-13T05:00:00+00:00,Transaction 687,ZW,4725.85,7360.59,5,0.41008072621856384,0.2632913937605545
692,CUST00314,CUST00314,ACC91651,4235.57,transfer,online,2024-01-14T10:00:00+00:00,Transaction 692,ZW,4261.205,7360.59,6,0.9939840960479488,0.5754389254122292
682,CUST00314,CUST00314,ACC46760,6647.32,transfer,online,2024-01-15T12:00:00+00:00,Transaction 682,ZW,4257.542857142857,7360.59,7,1.5613043069778676,0.9030960833302765
672,CUST00314,CUST00314,ACC66719,2923.42,withdraw,mobile,2024-01-18T05:00:00+00:00,Transaction 672,ZW,4556.264999999999,7360.59,8,0.6416264198855862,0.39717196583426057
656,CUST00314,CUST00314,ACC81040,256.95,withdraw,branch,2024-01-20T09:00:00+00:00,Transaction 656,ZW,4374.837777777777,7360.59,9,0.058733606376261835,0.034908886380032034
697,CUST00314,CUST00314,ACC91889,6144.13,transfer,mobile,2024-01-23T22:00:00+00:00,Transaction 697,ZW,3963.048999999999,7360.59,10,1.5503542852990215,0.8347333569727426
665,CUST00314,CUST00314,ACC24616,4008.65,withdraw,card,2024-01-25T10:00:00+00:00,Transaction 665,ZW,4161.32909090909,7360.59,11,0.963310017647334,0.5446098750236055
673,CUST00314,CUST00314,ACC65079,2120.26,deposit,online,2024-01-25T13:00:00+00:00,Transaction 673,ZW,4148.605833333332,7360.59,12,0.5110777174741638,0.2880557129251867
680,CUST00314,CUST00314,ACC62338,5928.9,transfer,branch,2024-01-26T01:00:00+00:00,Transaction 680,ZW,3992.57923076923,7360.59,13,1.4849799233308412,0.8054924944875342
658,CUST00314,CUST00314,ACC61263,7574.41,transfer,branch,2024-01-26T08:00:00+00:00,Transaction 658,ZW,4130.887857142857,7360.59,14,1.8336033951884783,1.029049301754343
675,CUST00314,CUST00314,ACC87234,1288.16,transfer,mobile,2024-01-31T06:00:00+00:00,Transaction 675,ZW,4360.456,7574.41,15,0.295418644288579,0.17006737158405738
655,CUST00314,CUST00314,ACC18861,5264.3,withdraw,mobile,2024-01-31T11:00:00+00:00,Transaction 655,ZW,4168.4375,7574.41,16,1.262895269510458,0.6950112285973429
669,CUST00314,CUST00314,ACC66417,4525.68,transfer,branch,2024-02-03T00:00:00+00:00,Transaction 669,ZW,4232.900000000001,7574.41,17,1.0691677100805594,0.597496042596057
670,CUST00314,CUST00314,ACC14098,5249.88,transfer,mobile,2024-02-05T12:00:00+00:00,Transaction 670,ZW,4249.165555555556,7574.41,18,1.2355084619228505,0.6931074499531977
679,CUST00314,CUST00314,ACC78463,2321.0,deposit,online,2024-02-08T13:00:00+00:00,Transaction 679,ZW,4301.834736842106,7574.41,19,0.5395372305036062,0.30642650714709135
668,CUST00314,CUST00314,ACC80153,990.78,transfer,branch,2024-02-08T15:00:00+00:00,Transaction 668,ZW,4202.793000000001,7574.41,20,0.23574323075155018,0.13080622781180315
694,CUST00314,CUST00314,ACC47358,4009.74,transfer,mobile,2024-02-11T03:00:00+00:00,Transaction 694,ZW,4049.8400000000006,7574.41,21,0.9900983742567605,0.5293798460870219
671,CUST00314,CUST00314,ACC74861,3176.7,transfer,mobile,2024-02-16T02:00:00+00:00,Transaction 671,ZW,4048.0172727272734,7574.41,22,0.7847545566078475,0.4193990026945993
695,CUST00314,CUST00314,ACC94320,3570.22,withdraw,mobile,2024-02-18T02:00:00+00:00,Transaction 695,ZW,4010.133913043479,7574.41,23,0.8902994457086327,0.47135288425105054
686,CUST00314,CUST00314,ACC73270,5309.3,transfer,mobile,2024-02-18T07:00:00+00:00,Transaction 686,ZW,3991.8041666666663,7574.41,24,1.3300502174768511,0.7009522853925256
674,CUST00314,CUST00314,ACC84647,3546.91,deposit,mobile,2024-02-19T19:00:00+00:00,Transaction 674,ZW,4044.5039999999995,7574.41,25,0.8769703281292343,0.46827541683114593
688,CUST00314,CUST00314,ACC97964,1548.08,deposit,mobile,2024-02-19T21:00:00+00:00,Transaction 688,ZW,4025.365769230769,7574.41,26,0.38458120050437844,0.2043829156330328
666,CUST00314,CUST00314,ACC29293,3324.38,transfer,online,2024-02-25T21:00:00+00:00,Transaction 666,ZW,3933.6144444444444,7574.41,27,0.8451209560446669,0.43889623086154567
678,CUST00314,CUST00314,ACC57345,4753.41,transfer,branch,2024-02-27T00:00:00+00:00,Transaction 678,ZW,3911.8560714285713,7574.41,28,1.2151290623185176,0.6275617506842117
696,CUST00314,CUST00314,ACC88678,396.78,withdraw,online,2024-02-27T04:00:00+00:00,Transaction 696,ZW,3940.8751724137933,7574.41,29,0.10068321949841702,0.05238427811539116
659,CUST00314,CUST00314,ACC61870,2218.68,withdraw,mobile,2024-02-27T08:00:00+00:00,Transaction 659,ZW,3822.7386666666666,7574.41,30,0.580390184489026,0.2929178642296892
689,CUST00314,CUST00314,ACC51354,3763.99,transfer,online,2024-02-27T11:00:00+00:00,Transaction 689,ZW,3770.9948387096774,7574.41,31,0.9981424427745771,0.4969350748111074
